Datetime,Date,TZ,gage height_ft,discharge_cfs,month
11/1/2019 23:15,11/1/2019,EDT,9.09,34600,11
11/1/2019 23:30,11/1/2019,EDT,8.97,33900,11
11/1/2019 23:45,11/1/2019,EDT,8.98,34000,11
11/2/2019 0:00,11/2/2019,EDT,8.92,33600,11
11/2/2019 0:15,11/2/2019,EDT,8.86,33300,11
11/2/2019 0:30,11/2/2019,EDT,8.79,32900,11
11/2/2019 0:45,11/2/2019,EDT,8.76,32700,11
11/2/2019 1:00,11/2/2019,EDT,8.7,32300,11
11/2/2019 1:15,11/2/2019,EDT,8.68,32200,11
11/2/2019 1:30,11/2/2019,EDT,8.61,31800,11
11/2/2019 1:45,11/2/2019,EDT,8.54,31400,11
11/2/2019 2:00,11/2/2019,EDT,8.46,31000,11
11/2/2019 2:15,11/2/2019,EDT,8.35,30300,11
11/2/2019 2:30,11/2/2019,EDT,8.36,30400,11
11/2/2019 2:45,11/2/2019,EDT,8.27,29900,11
11/2/2019 3:00,11/2/2019,EDT,8.2,29500,11
11/2/2019 3:15,11/2/2019,EDT,8.19,29400,11
11/2/2019 3:30,11/2/2019,EDT,8.11,29000,11
11/2/2019 3:45,11/2/2019,EDT,8.08,28800,11
11/2/2019 4:00,11/2/2019,EDT,8.05,28600,11
11/2/2019 4:15,11/2/2019,EDT,7.99,28300,11
11/2/2019 4:30,11/2/2019,EDT,7.94,28000,11
11/2/2019 4:45,11/2/2019,EDT,7.85,27500,11
11/2/2019 5:00,11/2/2019,EDT,7.85,27500,11
11/2/2019 5:15,11/2/2019,EDT,7.78,27100,11
11/2/2019 5:30,11/2/2019,EDT,7.74,26900,11
11/2/2019 5:45,11/2/2019,EDT,7.7,26700,11
11/2/2019 6:00,11/2/2019,EDT,7.69,26600,11
11/2/2019 6:15,11/2/2019,EDT,7.61,26200,11
11/2/2019 6:30,11/2/2019,EDT,7.61,26200,11
11/2/2019 6:45,11/2/2019,EDT,7.53,25700,11
11/2/2019 7:00,11/2/2019,EDT,7.54,25800,11
11/2/2019 7:15,11/2/2019,EDT,7.47,25400,11
11/2/2019 7:30,11/2/2019,EDT,7.44,25200,11
11/2/2019 7:45,11/2/2019,EDT,7.39,25000,11
11/2/2019 8:00,11/2/2019,EDT,7.35,24700,11
11/2/2019 8:15,11/2/2019,EDT,7.33,24600,11
11/2/2019 8:30,11/2/2019,EDT,7.31,24500,11
11/2/2019 8:45,11/2/2019,EDT,7.27,24300,11
11/2/2019 9:00,11/2/2019,EDT,7.26,24300,11
11/2/2019 9:15,11/2/2019,EDT,7.22,24000,11
11/2/2019 9:30,11/2/2019,EDT,7.16,23700,11
11/2/2019 9:45,11/2/2019,EDT,7.17,23800,11
11/2/2019 10:00,11/2/2019,EDT,7.16,23700,11
11/2/2019 10:15,11/2/2019,EDT,7.13,23600,11
11/2/2019 10:30,11/2/2019,EDT,7.04,23100,11
11/2/2019 10:45,11/2/2019,EDT,7.09,23300,11
11/2/2019 11:00,11/2/2019,EDT,7.04,23100,11
11/2/2019 11:15,11/2/2019,EDT,7.06,23200,11
11/2/2019 11:30,11/2/2019,EDT,6.98,22800,11
11/2/2019 11:45,11/2/2019,EDT,6.99,22800,11
11/2/2019 12:00,11/2/2019,EDT,6.93,22500,11
11/2/2019 12:15,11/2/2019,EDT,6.93,22500,11
11/2/2019 12:30,11/2/2019,EDT,6.96,22600,11
11/2/2019 12:45,11/2/2019,EDT,6.9,22300,11
11/2/2019 13:00,11/2/2019,EDT,6.89,22300,11
11/2/2019 13:15,11/2/2019,EDT,6.88,22200,11
11/2/2019 13:30,11/2/2019,EDT,6.85,22100,11
11/2/2019 13:45,11/2/2019,EDT,6.85,22100,11
11/2/2019 14:00,11/2/2019,EDT,6.84,22000,11
11/2/2019 14:15,11/2/2019,EDT,6.81,21900,11
11/2/2019 14:30,11/2/2019,EDT,6.81,21900,11
11/2/2019 14:45,11/2/2019,EDT,6.78,21700,11
11/2/2019 15:00,11/2/2019,EDT,6.79,21800,11
11/2/2019 15:15,11/2/2019,EDT,6.77,21600,11
11/2/2019 15:30,11/2/2019,EDT,6.76,21600,11
11/2/2019 15:45,11/2/2019,EDT,6.76,21600,11
11/2/2019 16:00,11/2/2019,EDT,6.73,21400,11
11/2/2019 16:15,11/2/2019,EDT,6.73,21400,11
11/2/2019 16:30,11/2/2019,EDT,6.67,21100,11
11/2/2019 16:45,11/2/2019,EDT,6.67,21100,11
11/2/2019 17:00,11/2/2019,EDT,6.67,21100,11
11/2/2019 17:15,11/2/2019,EDT,6.61,20800,11
11/2/2019 17:30,11/2/2019,EDT,6.61,20800,11
11/2/2019 17:45,11/2/2019,EDT,6.6,20800,11
11/2/2019 18:00,11/2/2019,EDT,6.58,20700,11
11/2/2019 18:15,11/2/2019,EDT,6.59,20700,11
11/2/2019 18:30,11/2/2019,EDT,6.55,20500,11
11/2/2019 18:45,11/2/2019,EDT,6.55,20500,11
11/2/2019 19:00,11/2/2019,EDT,6.53,20400,11
11/2/2019 19:15,11/2/2019,EDT,6.5,20200,11
11/2/2019 19:30,11/2/2019,EDT,6.46,20000,11
11/2/2019 19:45,11/2/2019,EDT,6.46,20000,11
11/2/2019 20:00,11/2/2019,EDT,6.43,19900,11
11/2/2019 20:15,11/2/2019,EDT,6.42,19800,11
11/2/2019 20:30,11/2/2019,EDT,6.4,19700,11
11/2/2019 20:45,11/2/2019,EDT,6.39,19700,11
11/2/2019 21:00,11/2/2019,EDT,6.35,19500,11
11/2/2019 21:15,11/2/2019,EDT,6.36,19500,11
11/2/2019 21:30,11/2/2019,EDT,6.33,19400,11
11/2/2019 21:45,11/2/2019,EDT,6.32,19300,11
11/2/2019 22:00,11/2/2019,EDT,6.29,19200,11
11/2/2019 22:15,11/2/2019,EDT,6.28,19100,11
11/2/2019 22:30,11/2/2019,EDT,6.24,18900,11
11/2/2019 22:45,11/2/2019,EDT,6.19,18700,11
11/2/2019 23:00,11/2/2019,EDT,6.19,18700,11
11/2/2019 23:15,11/2/2019,EDT,6.16,18500,11
11/2/2019 23:30,11/2/2019,EDT,6.14,18400,11
11/2/2019 23:45,11/2/2019,EDT,6.11,18300,11
11/3/2019 0:00,11/3/2019,EDT,6.11,18300,11
11/3/2019 0:15,11/3/2019,EDT,6.07,18100,11
11/3/2019 0:30,11/3/2019,EDT,6.02,17800,11
11/3/2019 0:45,11/3/2019,EDT,5.96,17500,11
11/3/2019 1:00,11/3/2019,EDT,5.97,17600,11
11/3/2019 1:00,11/3/2019,EST,5.83,16900,11
11/3/2019 1:15,11/3/2019,EDT,5.93,17400,11
11/3/2019 1:15,11/3/2019,EST,5.8,16800,11
11/3/2019 1:30,11/3/2019,EDT,5.92,17300,11
11/3/2019 1:30,11/3/2019,EST,5.76,16600,11
11/3/2019 1:45,11/3/2019,EDT,5.88,17100,11
11/3/2019 1:45,11/3/2019,EST,5.75,16500,11
11/3/2019 2:00,11/3/2019,EST,5.68,16200,11
11/3/2019 2:15,11/3/2019,EST,5.68,16200,11
11/3/2019 2:30,11/3/2019,EST,5.63,15900,11
11/3/2019 2:45,11/3/2019,EST,5.59,15700,11
11/3/2019 3:00,11/3/2019,EST,5.56,15600,11
11/3/2019 3:15,11/3/2019,EST,5.54,15500,11
11/3/2019 3:30,11/3/2019,EST,5.5,15300,11
11/3/2019 3:45,11/3/2019,EST,5.46,15100,11
11/3/2019 4:00,11/3/2019,EST,5.4,14800,11
11/3/2019 4:15,11/3/2019,EST,5.36,14700,11
11/3/2019 4:30,11/3/2019,EST,5.32,14500,11
11/3/2019 4:45,11/3/2019,EST,5.3,14400,11
11/3/2019 5:00,11/3/2019,EST,5.29,14300,11
11/3/2019 5:15,11/3/2019,EST,5.24,14100,11
11/3/2019 5:30,11/3/2019,EST,5.2,13900,11
11/3/2019 5:45,11/3/2019,EST,5.16,13700,11
11/3/2019 6:00,11/3/2019,EST,5.12,13500,11
11/3/2019 6:15,11/3/2019,EST,5.08,13400,11
11/3/2019 6:30,11/3/2019,EST,5.05,13200,11
11/3/2019 6:45,11/3/2019,EST,5.03,13100,11
11/3/2019 7:00,11/3/2019,EST,4.99,13000,11
11/3/2019 7:15,11/3/2019,EST,4.97,12900,11
11/3/2019 7:30,11/3/2019,EST,4.94,12700,11
11/3/2019 7:45,11/3/2019,EST,4.89,12500,11
11/3/2019 8:00,11/3/2019,EST,4.85,12300,11
11/3/2019 8:15,11/3/2019,EST,4.82,12200,11
11/3/2019 8:30,11/3/2019,EST,4.81,12100,11
11/3/2019 8:45,11/3/2019,EST,4.77,11900,11
11/3/2019 9:00,11/3/2019,EST,4.74,11800,11
11/3/2019 9:15,11/3/2019,EST,4.7,11600,11
11/3/2019 9:30,11/3/2019,EST,4.67,11500,11
11/3/2019 9:45,11/3/2019,EST,4.65,11400,11
11/3/2019 10:00,11/3/2019,EST,4.62,11300,11
11/3/2019 10:15,11/3/2019,EST,4.61,11200,11
11/3/2019 10:30,11/3/2019,EST,4.57,11100,11
11/3/2019 10:45,11/3/2019,EST,4.55,11000,11
11/3/2019 11:00,11/3/2019,EST,4.54,10900,11
11/3/2019 11:15,11/3/2019,EST,4.5,10800,11
11/3/2019 11:30,11/3/2019,EST,4.46,10600,11
11/3/2019 11:45,11/3/2019,EST,4.43,10500,11
11/3/2019 12:00,11/3/2019,EST,4.44,10500,11
11/3/2019 12:15,11/3/2019,EST,4.4,10300,11
11/3/2019 12:30,11/3/2019,EST,4.39,10300,11
11/3/2019 12:45,11/3/2019,EST,4.36,10200,11
11/3/2019 13:00,11/3/2019,EST,4.33,10100,11
11/3/2019 13:15,11/3/2019,EST,4.31,9980,11
11/3/2019 13:30,11/3/2019,EST,4.28,9860,11
11/3/2019 13:45,11/3/2019,EST,4.28,9860,11
11/3/2019 14:00,11/3/2019,EST,4.27,9820,11
11/3/2019 14:15,11/3/2019,EST,4.25,9740,11
11/3/2019 14:30,11/3/2019,EST,4.21,9580,11
11/3/2019 14:45,11/3/2019,EST,4.18,9460,11
11/3/2019 15:00,11/3/2019,EST,4.17,9420,11
11/3/2019 15:15,11/3/2019,EST,4.18,9460,11
11/3/2019 15:30,11/3/2019,EST,4.17,9420,11
11/3/2019 15:45,11/3/2019,EST,4.15,9340,11
11/3/2019 16:00,11/3/2019,EST,4.13,9260,11
11/3/2019 16:15,11/3/2019,EST,4.08,9060,11
11/3/2019 16:30,11/3/2019,EST,4.05,8950,11
11/3/2019 16:45,11/3/2019,EST,4.02,8830,11
11/3/2019 17:00,11/3/2019,EST,4.01,8790,11
11/3/2019 17:15,11/3/2019,EST,4,8750,11
11/3/2019 17:30,11/3/2019,EST,3.98,8670,11
11/3/2019 17:45,11/3/2019,EST,3.98,8670,11
11/3/2019 18:00,11/3/2019,EST,3.97,8630,11
11/3/2019 18:15,11/3/2019,EST,3.95,8550,11
11/3/2019 18:30,11/3/2019,EST,3.94,8510,11
11/3/2019 18:45,11/3/2019,EST,3.92,8430,11
11/3/2019 19:00,11/3/2019,EST,3.89,8310,11
11/3/2019 19:15,11/3/2019,EST,3.88,8270,11
11/3/2019 19:30,11/3/2019,EST,3.88,8270,11
11/3/2019 19:45,11/3/2019,EST,3.85,8150,11
11/3/2019 20:00,11/3/2019,EST,3.83,8070,11
11/3/2019 20:15,11/3/2019,EST,3.83,8070,11
11/3/2019 20:30,11/3/2019,EST,3.82,8030,11
11/3/2019 20:45,11/3/2019,EST,3.8,7950,11
11/3/2019 21:00,11/3/2019,EST,3.78,7880,11
11/3/2019 21:15,11/3/2019,EST,3.78,7880,11
11/3/2019 21:30,11/3/2019,EST,3.77,7840,11
11/3/2019 21:45,11/3/2019,EST,3.74,7720,11
11/3/2019 22:00,11/3/2019,EST,3.73,7680,11
11/3/2019 22:15,11/3/2019,EST,3.72,7640,11
11/3/2019 22:30,11/3/2019,EST,3.71,7600,11
11/3/2019 22:45,11/3/2019,EST,3.69,7520,11
11/3/2019 23:00,11/3/2019,EST,3.67,7450,11
11/3/2019 23:15,11/3/2019,EST,3.66,7410,11
11/3/2019 23:30,11/3/2019,EST,3.64,7330,11
11/3/2019 23:45,11/3/2019,EST,3.63,7290,11
11/4/2019 0:00,11/4/2019,EST,3.61,7220,11
11/4/2019 0:15,11/4/2019,EST,3.6,7180,11
11/4/2019 0:30,11/4/2019,EST,3.58,7100,11
11/4/2019 0:45,11/4/2019,EST,3.57,7060,11
11/4/2019 1:00,11/4/2019,EST,3.56,7030,11
11/4/2019 1:15,11/4/2019,EST,3.53,6910,11
11/4/2019 1:30,11/4/2019,EST,3.52,6880,11
11/4/2019 1:45,11/4/2019,EST,3.49,6760,11
11/4/2019 2:00,11/4/2019,EST,3.47,6680,11
11/4/2019 2:15,11/4/2019,EST,3.46,6640,11
11/4/2019 2:30,11/4/2019,EST,3.44,6560,11
11/4/2019 2:45,11/4/2019,EST,3.43,6510,11
11/4/2019 3:00,11/4/2019,EST,3.42,6470,11
11/4/2019 3:15,11/4/2019,EST,3.4,6390,11
11/4/2019 3:30,11/4/2019,EST,3.4,6390,11
11/4/2019 3:45,11/4/2019,EST,3.38,6310,11
11/4/2019 4:00,11/4/2019,EST,3.38,6310,11
11/4/2019 4:15,11/4/2019,EST,3.35,6200,11
11/4/2019 4:30,11/4/2019,EST,3.33,6120,11
11/4/2019 4:45,11/4/2019,EST,3.33,6120,11
11/4/2019 5:00,11/4/2019,EST,3.32,6080,11
11/4/2019 5:15,11/4/2019,EST,3.32,6080,11
11/4/2019 5:30,11/4/2019,EST,3.32,6080,11
11/4/2019 5:45,11/4/2019,EST,3.29,5960,11
11/4/2019 6:00,11/4/2019,EST,3.27,5890,11
11/4/2019 6:15,11/4/2019,EST,3.26,5850,11
11/4/2019 6:30,11/4/2019,EST,3.25,5810,11
11/4/2019 6:45,11/4/2019,EST,3.25,5810,11
11/4/2019 7:00,11/4/2019,EST,3.24,5770,11
11/4/2019 7:15,11/4/2019,EST,3.23,5730,11
11/4/2019 7:30,11/4/2019,EST,3.21,5660,11
11/4/2019 7:45,11/4/2019,EST,3.2,5620,11
11/4/2019 8:00,11/4/2019,EST,3.18,5550,11
11/4/2019 8:15,11/4/2019,EST,3.17,5510,11
11/4/2019 8:30,11/4/2019,EST,3.17,5510,11
11/4/2019 8:45,11/4/2019,EST,3.18,5550,11
11/4/2019 9:00,11/4/2019,EST,3.18,5550,11
11/4/2019 9:15,11/4/2019,EST,3.18,5550,11
11/4/2019 9:30,11/4/2019,EST,3.16,5470,11
11/4/2019 9:45,11/4/2019,EST,3.13,5360,11
11/4/2019 10:00,11/4/2019,EST,3.12,5330,11
11/4/2019 10:15,11/4/2019,EST,3.1,5260,11
11/4/2019 10:30,11/4/2019,EST,3.08,5180,11
11/4/2019 10:45,11/4/2019,EST,3.07,5150,11
11/4/2019 11:00,11/4/2019,EST,3.06,5110,11
11/4/2019 11:15,11/4/2019,EST,3.04,5040,11
11/4/2019 11:30,11/4/2019,EST,3.03,5010,11
11/4/2019 11:45,11/4/2019,EST,3.02,4970,11
11/4/2019 12:00,11/4/2019,EST,3.01,4940,11
11/4/2019 12:15,11/4/2019,EST,2.98,4830,11
11/4/2019 12:30,11/4/2019,EST,2.99,4860,11
11/4/2019 12:45,11/4/2019,EST,2.98,4830,11
11/4/2019 13:00,11/4/2019,EST,2.97,4790,11
11/4/2019 13:15,11/4/2019,EST,2.98,4830,11
11/4/2019 13:30,11/4/2019,EST,2.97,4790,11
11/4/2019 13:45,11/4/2019,EST,2.95,4720,11
11/4/2019 14:00,11/4/2019,EST,2.94,4690,11
11/4/2019 14:15,11/4/2019,EST,2.93,4650,11
11/4/2019 14:30,11/4/2019,EST,2.92,4620,11
11/4/2019 14:45,11/4/2019,EST,2.92,4620,11
11/4/2019 15:00,11/4/2019,EST,2.92,4620,11
11/4/2019 15:15,11/4/2019,EST,2.91,4580,11
11/4/2019 15:30,11/4/2019,EST,2.91,4580,11
11/4/2019 15:45,11/4/2019,EST,2.9,4550,11
11/4/2019 16:00,11/4/2019,EST,2.89,4510,11
11/4/2019 16:15,11/4/2019,EST,2.88,4480,11
11/4/2019 16:30,11/4/2019,EST,2.88,4480,11
11/4/2019 16:45,11/4/2019,EST,2.86,4410,11
11/4/2019 17:00,11/4/2019,EST,2.85,4370,11
11/4/2019 17:15,11/4/2019,EST,2.86,4410,11
11/4/2019 17:30,11/4/2019,EST,2.87,4440,11
11/4/2019 17:45,11/4/2019,EST,2.86,4410,11
11/4/2019 18:00,11/4/2019,EST,2.86,4410,11
11/4/2019 18:15,11/4/2019,EST,2.87,4440,11
11/4/2019 18:30,11/4/2019,EST,2.87,4440,11
11/4/2019 18:45,11/4/2019,EST,2.83,4300,11
11/4/2019 19:00,11/4/2019,EST,2.82,4270,11
11/4/2019 19:15,11/4/2019,EST,2.82,4270,11
11/4/2019 19:30,11/4/2019,EST,2.8,4200,11
11/4/2019 19:45,11/4/2019,EST,2.81,4240,11
11/4/2019 20:00,11/4/2019,EST,2.81,4240,11
11/4/2019 20:15,11/4/2019,EST,2.79,4170,11
11/4/2019 20:30,11/4/2019,EST,2.78,4140,11
11/4/2019 20:45,11/4/2019,EST,2.78,4140,11
11/4/2019 21:00,11/4/2019,EST,2.77,4100,11
11/4/2019 21:15,11/4/2019,EST,2.78,4140,11
11/4/2019 21:30,11/4/2019,EST,2.75,4040,11
11/4/2019 21:45,11/4/2019,EST,2.74,4000,11
11/4/2019 22:00,11/4/2019,EST,2.75,4040,11
11/4/2019 22:15,11/4/2019,EST,2.73,3970,11
11/4/2019 22:30,11/4/2019,EST,2.71,3910,11
11/4/2019 22:45,11/4/2019,EST,2.72,3940,11
11/4/2019 23:00,11/4/2019,EST,2.72,3940,11
11/4/2019 23:15,11/4/2019,EST,2.72,3940,11
11/4/2019 23:30,11/4/2019,EST,2.69,3840,11
11/4/2019 23:45,11/4/2019,EST,2.68,3810,11
11/5/2019 0:00,11/5/2019,EST,2.68,3810,11
11/5/2019 0:15,11/5/2019,EST,2.68,3810,11
11/5/2019 0:30,11/5/2019,EST,2.68,3810,11
11/5/2019 0:45,11/5/2019,EST,2.68,3810,11
11/5/2019 1:00,11/5/2019,EST,2.67,3780,11
11/5/2019 1:15,11/5/2019,EST,2.65,3710,11
11/5/2019 1:30,11/5/2019,EST,2.65,3710,11
11/5/2019 1:45,11/5/2019,EST,2.65,3710,11
11/5/2019 2:00,11/5/2019,EST,2.65,3710,11
11/5/2019 2:15,11/5/2019,EST,2.65,3710,11
11/5/2019 2:30,11/5/2019,EST,2.63,3650,11
11/5/2019 2:45,11/5/2019,EST,2.64,3680,11
11/5/2019 3:00,11/5/2019,EST,2.63,3650,11
11/5/2019 3:15,11/5/2019,EST,2.63,3650,11
11/5/2019 3:30,11/5/2019,EST,2.61,3590,11
11/5/2019 3:45,11/5/2019,EST,2.59,3520,11
11/5/2019 4:00,11/5/2019,EST,2.59,3520,11
11/5/2019 4:15,11/5/2019,EST,2.58,3490,11
11/5/2019 4:30,11/5/2019,EST,2.59,3520,11
11/5/2019 4:45,11/5/2019,EST,2.59,3520,11
11/5/2019 5:00,11/5/2019,EST,2.6,3560,11
11/5/2019 5:15,11/5/2019,EST,2.59,3520,11
11/5/2019 5:30,11/5/2019,EST,2.58,3490,11
11/5/2019 5:45,11/5/2019,EST,2.58,3490,11
11/5/2019 6:00,11/5/2019,EST,2.58,3490,11
11/5/2019 6:15,11/5/2019,EST,2.57,3460,11
11/5/2019 6:30,11/5/2019,EST,2.58,3490,11
11/5/2019 6:45,11/5/2019,EST,2.59,3520,11
11/5/2019 7:00,11/5/2019,EST,2.57,3460,11
11/5/2019 7:15,11/5/2019,EST,2.57,3460,11
11/5/2019 7:30,11/5/2019,EST,2.56,3430,11
11/5/2019 7:45,11/5/2019,EST,2.54,3370,11
11/5/2019 8:00,11/5/2019,EST,2.53,3340,11
11/5/2019 8:15,11/5/2019,EST,2.54,3370,11
11/5/2019 8:30,11/5/2019,EST,2.55,3400,11
11/5/2019 8:45,11/5/2019,EST,2.54,3370,11
11/5/2019 9:00,11/5/2019,EST,2.54,3370,11
11/5/2019 9:15,11/5/2019,EST,2.55,3400,11
11/5/2019 9:30,11/5/2019,EST,2.54,3370,11
11/5/2019 9:45,11/5/2019,EST,2.54,3370,11
11/5/2019 10:00,11/5/2019,EST,2.57,3460,11
11/5/2019 10:15,11/5/2019,EST,2.54,3370,11
11/5/2019 10:30,11/5/2019,EST,2.52,3310,11
11/5/2019 10:45,11/5/2019,EST,2.45,3100,11
11/5/2019 11:00,11/5/2019,EST,2.42,3010,11
11/5/2019 11:15,11/5/2019,EST,2.38,2900,11
11/5/2019 11:30,11/5/2019,EST,2.36,2840,11
11/5/2019 11:45,11/5/2019,EST,2.34,2780,11
11/5/2019 12:00,11/5/2019,EST,2.34,2780,11
11/5/2019 12:15,11/5/2019,EST,2.33,2750,11
11/5/2019 12:30,11/5/2019,EST,2.34,2780,11
11/5/2019 12:45,11/5/2019,EST,2.35,2810,11
11/5/2019 13:00,11/5/2019,EST,2.36,2840,11
11/5/2019 13:15,11/5/2019,EST,2.36,2840,11
11/5/2019 13:30,11/5/2019,EST,2.38,2900,11
11/5/2019 13:45,11/5/2019,EST,2.39,2920,11
11/5/2019 14:00,11/5/2019,EST,2.41,2980,11
11/5/2019 14:15,11/5/2019,EST,2.42,3010,11
11/5/2019 14:30,11/5/2019,EST,2.43,3040,11
11/5/2019 14:45,11/5/2019,EST,2.44,3070,11
11/5/2019 15:00,11/5/2019,EST,2.45,3100,11
11/5/2019 15:15,11/5/2019,EST,2.46,3130,11
11/5/2019 15:30,11/5/2019,EST,2.46,3130,11
11/5/2019 15:45,11/5/2019,EST,2.47,3160,11
11/5/2019 16:00,11/5/2019,EST,2.48,3190,11
11/5/2019 16:15,11/5/2019,EST,2.48,3190,11
11/5/2019 16:30,11/5/2019,EST,2.48,3190,11
11/5/2019 16:45,11/5/2019,EST,2.46,3130,11
11/5/2019 17:00,11/5/2019,EST,2.43,3040,11
11/5/2019 17:15,11/5/2019,EST,2.42,3010,11
11/5/2019 17:30,11/5/2019,EST,2.4,2950,11
11/5/2019 17:45,11/5/2019,EST,2.39,2920,11
11/5/2019 18:00,11/5/2019,EST,2.4,2950,11
11/5/2019 18:15,11/5/2019,EST,2.4,2950,11
11/5/2019 18:30,11/5/2019,EST,2.4,2950,11
11/5/2019 18:45,11/5/2019,EST,2.39,2920,11
11/5/2019 19:00,11/5/2019,EST,2.41,2980,11
11/5/2019 19:15,11/5/2019,EST,2.41,2980,11
11/5/2019 19:30,11/5/2019,EST,2.42,3010,11
11/5/2019 19:45,11/5/2019,EST,2.42,3010,11
11/5/2019 20:00,11/5/2019,EST,2.42,3010,11
11/5/2019 20:15,11/5/2019,EST,2.42,3010,11
11/5/2019 20:30,11/5/2019,EST,2.42,3010,11
11/5/2019 20:45,11/5/2019,EST,2.43,3040,11
11/5/2019 21:00,11/5/2019,EST,2.44,3070,11
11/5/2019 21:15,11/5/2019,EST,2.4,2950,11
11/5/2019 21:30,11/5/2019,EST,2.37,2870,11
11/5/2019 21:45,11/5/2019,EST,2.37,2870,11
11/5/2019 22:00,11/5/2019,EST,2.37,2870,11
11/5/2019 22:15,11/5/2019,EST,2.37,2870,11
11/5/2019 22:30,11/5/2019,EST,2.37,2870,11
11/5/2019 22:45,11/5/2019,EST,2.35,2810,11
11/5/2019 23:00,11/5/2019,EST,2.36,2840,11
11/5/2019 23:15,11/5/2019,EST,2.38,2900,11
11/5/2019 23:30,11/5/2019,EST,2.38,2900,11
11/5/2019 23:45,11/5/2019,EST,2.38,2900,11
11/6/2019 0:00,11/6/2019,EST,2.39,2920,11
11/6/2019 0:15,11/6/2019,EST,2.39,2920,11
11/6/2019 0:30,11/6/2019,EST,2.4,2950,11
11/6/2019 0:45,11/6/2019,EST,2.4,2950,11
11/6/2019 1:00,11/6/2019,EST,2.41,2980,11
11/6/2019 1:15,11/6/2019,EST,2.42,3010,11
11/6/2019 1:30,11/6/2019,EST,2.42,3010,11
11/6/2019 1:45,11/6/2019,EST,2.42,3010,11
11/6/2019 2:00,11/6/2019,EST,2.39,2920,11
11/6/2019 2:15,11/6/2019,EST,2.38,2900,11
11/6/2019 2:30,11/6/2019,EST,2.38,2900,11
11/6/2019 2:45,11/6/2019,EST,2.37,2870,11
11/6/2019 3:00,11/6/2019,EST,2.37,2870,11
11/6/2019 3:15,11/6/2019,EST,2.38,2900,11
11/6/2019 3:30,11/6/2019,EST,2.38,2900,11
11/6/2019 3:45,11/6/2019,EST,2.39,2920,11
11/6/2019 4:00,11/6/2019,EST,2.41,2980,11
11/6/2019 4:15,11/6/2019,EST,2.42,3010,11
11/6/2019 4:30,11/6/2019,EST,2.43,3040,11
11/6/2019 4:45,11/6/2019,EST,2.45,3100,11
11/6/2019 5:00,11/6/2019,EST,2.46,3130,11
11/6/2019 5:15,11/6/2019,EST,2.47,3160,11
11/6/2019 5:30,11/6/2019,EST,2.49,3220,11
11/6/2019 5:45,11/6/2019,EST,2.49,3220,11
11/6/2019 6:00,11/6/2019,EST,2.5,3250,11
11/6/2019 6:15,11/6/2019,EST,2.52,3310,11
11/6/2019 6:30,11/6/2019,EST,2.53,3340,11
11/6/2019 6:45,11/6/2019,EST,2.54,3370,11
11/6/2019 7:00,11/6/2019,EST,2.55,3400,11
11/6/2019 7:15,11/6/2019,EST,2.56,3430,11
11/6/2019 7:30,11/6/2019,EST,2.54,3370,11
11/6/2019 7:45,11/6/2019,EST,2.52,3310,11
11/6/2019 8:00,11/6/2019,EST,2.52,3310,11
11/6/2019 8:15,11/6/2019,EST,2.51,3280,11
11/6/2019 8:30,11/6/2019,EST,2.52,3310,11
11/6/2019 8:45,11/6/2019,EST,2.53,3340,11
11/6/2019 9:00,11/6/2019,EST,2.54,3370,11
11/6/2019 9:15,11/6/2019,EST,2.55,3400,11
11/6/2019 9:30,11/6/2019,EST,2.56,3430,11
11/6/2019 9:45,11/6/2019,EST,2.57,3460,11
11/6/2019 10:00,11/6/2019,EST,2.58,3490,11
11/6/2019 10:15,11/6/2019,EST,2.58,3490,11
11/6/2019 10:30,11/6/2019,EST,2.59,3520,11
11/6/2019 10:45,11/6/2019,EST,2.59,3520,11
11/6/2019 11:00,11/6/2019,EST,2.6,3560,11
11/6/2019 11:15,11/6/2019,EST,2.59,3520,11
11/6/2019 11:30,11/6/2019,EST,2.62,3620,11
11/6/2019 11:45,11/6/2019,EST,2.64,3680,11
11/6/2019 12:00,11/6/2019,EST,2.63,3650,11
11/6/2019 12:15,11/6/2019,EST,2.59,3520,11
11/6/2019 12:30,11/6/2019,EST,2.56,3430,11
11/6/2019 12:45,11/6/2019,EST,2.57,3460,11
11/6/2019 13:00,11/6/2019,EST,2.55,3400,11
11/6/2019 13:15,11/6/2019,EST,2.57,3460,11
11/6/2019 13:30,11/6/2019,EST,2.56,3430,11
11/6/2019 13:45,11/6/2019,EST,2.56,3430,11
11/6/2019 14:00,11/6/2019,EST,2.56,3430,11
11/6/2019 14:15,11/6/2019,EST,2.57,3460,11
11/6/2019 14:30,11/6/2019,EST,2.57,3460,11
11/6/2019 14:45,11/6/2019,EST,2.57,3460,11
11/6/2019 15:00,11/6/2019,EST,2.58,3490,11
11/6/2019 15:15,11/6/2019,EST,2.58,3490,11
11/6/2019 15:30,11/6/2019,EST,2.57,3460,11
11/6/2019 15:45,11/6/2019,EST,2.56,3430,11
11/6/2019 16:00,11/6/2019,EST,2.54,3370,11
11/6/2019 16:15,11/6/2019,EST,2.52,3310,11
11/6/2019 16:30,11/6/2019,EST,2.5,3250,11
11/6/2019 16:45,11/6/2019,EST,2.5,3250,11
11/6/2019 17:00,11/6/2019,EST,2.51,3280,11
11/6/2019 17:15,11/6/2019,EST,2.52,3310,11
11/6/2019 17:30,11/6/2019,EST,2.54,3370,11
