"","hobo_stage","hobo_stage_int","stage","r_timestamp","power_q","radius","area","int_or_ext","mannings_q","best_q"
"190",0.492,0.5533764,0.7750924,2019-04-03 18:30:00,2.54593185436913,8.6001848,5.46440142,"extrapolated",2.64425541524343,2.50054601321007
"191",0.491,0.5523797,0.7740957,2019-04-03 18:40:00,2.50303665079416,8.5981914,5.457374685,"extrapolated",2.6404470468162,2.49673764478284
"192",0.492,0.5533764,0.7750924,2019-04-03 18:50:00,2.54593185436913,8.6001848,5.46440142,"extrapolated",2.64425541524343,2.50054601321007
"193",0.49,0.551383,0.773099,2019-04-03 19:00:00,2.4608102942745,8.596198,5.45034795,"interpolated",2.63663969777951,2.4608102942745
"194",0.489,0.5503863,0.7721023,2019-04-03 19:10:00,2.41924319794312,8.5942046,5.443321215,"interpolated",2.63283336824545,2.41924319794312
"195",0.49,0.551383,0.773099,2019-04-03 19:20:00,2.4608102942745,8.596198,5.45034795,"interpolated",2.63663969777951,2.4608102942745
"196",0.487,0.5483929,0.7701089,2019-04-03 19:30:00,2.33804906344889,8.5902178,5.429267745,"interpolated",2.62522376813384,2.33804906344889
"197",0.49,0.551383,0.773099,2019-04-03 19:40:00,2.4608102942745,8.596198,5.45034795,"interpolated",2.63663969777951,2.4608102942745
"198",0.488,0.5493896,0.7711056,2019-04-03 19:50:00,2.37832590024322,8.5922112,5.43629448,"interpolated",2.62902805832616,2.37832590024322
"199",0.49,0.551383,0.773099,2019-04-03 20:00:00,2.4608102942745,8.596198,5.45034795,"interpolated",2.63663969777951,2.4608102942745
"200",0.488,0.5493896,0.7711056,2019-04-03 20:10:00,2.37832590024322,8.5922112,5.43629448,"interpolated",2.62902805832616,2.37832590024322
"201",0.491,0.5523797,0.7740957,2019-04-03 20:20:00,2.50303665079416,8.5981914,5.457374685,"extrapolated",2.6404470468162,2.49673764478284
"202",0.49,0.551383,0.773099,2019-04-03 20:30:00,2.4608102942745,8.596198,5.45034795,"interpolated",2.63663969777951,2.4608102942745
"203",0.491,0.5523797,0.7740957,2019-04-03 20:40:00,2.50303665079416,8.5981914,5.457374685,"extrapolated",2.6404470468162,2.49673764478284
"204",0.488,0.5493896,0.7711056,2019-04-03 20:50:00,2.37832590024322,8.5922112,5.43629448,"interpolated",2.62902805832616,2.37832590024322
"205",0.492,0.5533764,0.7750924,2019-04-03 21:00:00,2.54593185436913,8.6001848,5.46440142,"extrapolated",2.64425541524343,2.50054601321007
"206",0.488,0.5493896,0.7711056,2019-04-03 21:10:00,2.37832590024322,8.5922112,5.43629448,"interpolated",2.62902805832616,2.37832590024322
"207",0.487,0.5483929,0.7701089,2019-04-03 21:20:00,2.33804906344889,8.5902178,5.429267745,"interpolated",2.62522376813384,2.33804906344889
"208",0.491,0.5523797,0.7740957,2019-04-03 21:30:00,2.50303665079416,8.5981914,5.457374685,"extrapolated",2.6404470468162,2.49673764478284
"209",0.484,0.5454028,0.7671188,2019-04-03 21:40:00,2.22096976807258,8.5842376,5.40818754,"interpolated",2.61381701704116,2.22096976807258
"210",0.489,0.5503863,0.7721023,2019-04-03 21:50:00,2.41924319794312,8.5942046,5.443321215,"interpolated",2.63283336824545,2.41924319794312
"211",0.483,0.5444061,0.7661221,2019-04-03 22:00:00,2.18316382335111,8.5822442,5.401160805,"interpolated",2.61001680687945,2.18316382335111
"212",0.483,0.5444061,0.7661221,2019-04-03 22:10:00,2.18316382335111,8.5822442,5.401160805,"interpolated",2.61001680687945,2.18316382335111
"213",0.484,0.5454028,0.7671188,2019-04-03 22:20:00,2.22096976807258,8.5842376,5.40818754,"interpolated",2.61381701704116,2.22096976807258
"214",0.485,0.5463995,0.7681155,2019-04-03 22:30:00,2.25938003206059,8.586231,5.415214275,"interpolated",2.61761824737904,2.25938003206059
"215",0.485,0.5463995,0.7681155,2019-04-03 22:40:00,2.25938003206059,8.586231,5.415214275,"interpolated",2.61761824737904,2.25938003206059
"216",0.482,0.5434094,0.7651254,2019-04-03 22:50:00,2.14595345767519,8.5802508,5.39413407,"interpolated",2.6062176170063,2.14595345767519
"217",0.483,0.5444061,0.7661221,2019-04-03 23:00:00,2.18316382335111,8.5822442,5.401160805,"interpolated",2.61001680687945,2.18316382335111
"218",0.484,0.5454028,0.7671188,2019-04-03 23:10:00,2.22096976807258,8.5842376,5.40818754,"interpolated",2.61381701704116,2.22096976807258
"219",0.481,0.5424127,0.7641287,2019-04-03 23:20:00,2.10933004610097,8.5782574,5.387107335,"interpolated",2.60241944753418,2.10933004610097
"220",0.483,0.5444061,0.7661221,2019-04-03 23:30:00,2.18316382335111,8.5822442,5.401160805,"interpolated",2.61001680687945,2.18316382335111
"221",0.481,0.5424127,0.7641287,2019-04-03 23:40:00,2.10933004610097,8.5782574,5.387107335,"interpolated",2.60241944753418,2.10933004610097
"222",0.485,0.5463995,0.7681155,2019-04-03 23:50:00,2.25938003206059,8.586231,5.415214275,"interpolated",2.61761824737904,2.25938003206059
"223",0.482,0.5434094,0.7651254,2019-04-04 00:00:00,2.14595345767519,8.5802508,5.39413407,"interpolated",2.6062176170063,2.14595345767519
"224",0.482,0.5434094,0.7651254,2019-04-04 00:10:00,2.14595345767519,8.5802508,5.39413407,"interpolated",2.6062176170063,2.14595345767519
"225",0.48,0.541416,0.763132,2019-04-04 00:20:00,2.07328507758858,8.576264,5.3800806,"interpolated",2.59862229857559,2.07328507758858
"226",0.479,0.5404193,0.7621353,2019-04-04 00:30:00,2.03781015364351,8.5742706,5.373053865,"interpolated",2.59482617024308,2.03781015364351
"227",0.479,0.5404193,0.7621353,2019-04-04 00:40:00,2.03781015364351,8.5742706,5.373053865,"interpolated",2.59482617024308,2.03781015364351
"228",0.482,0.5434094,0.7651254,2019-04-04 00:50:00,2.14595345767519,8.5802508,5.39413407,"interpolated",2.6062176170063,2.14595345767519
"229",0.478,0.5394226,0.7611386,2019-04-04 01:00:00,2.0028969869724,8.5722772,5.36602713,"interpolated",2.59103106264923,2.0028969869724
"230",0.479,0.5404193,0.7621353,2019-04-04 01:10:00,2.03781015364351,8.5742706,5.373053865,"interpolated",2.59482617024308,2.03781015364351
"231",0.477,0.5384259,0.7601419,2019-04-04 01:20:00,1.96853740015328,8.5702838,5.359000395,"interpolated",2.5872369759067,1.96853740015328
"232",0.48,0.541416,0.763132,2019-04-04 01:30:00,2.07328507758858,8.576264,5.3800806,"interpolated",2.59862229857559,2.07328507758858
"233",0.477,0.5384259,0.7601419,2019-04-04 01:40:00,1.96853740015328,8.5702838,5.359000395,"interpolated",2.5872369759067,1.96853740015328
"234",0.476,0.5374292,0.7591452,2019-04-04 01:50:00,1.93472332431987,8.5682904,5.35197366,"interpolated",2.58344391012816,1.93472332431987
"235",0.476,0.5374292,0.7591452,2019-04-04 02:00:00,1.93472332431987,8.5682904,5.35197366,"interpolated",2.58344391012816,1.93472332431987
"236",0.471,0.5324457,0.7541617,2019-04-04 02:10:00,1.77356063568739,8.5583234,5.316839985,"interpolated",2.56449389964245,1.77356063568739
"237",0.476,0.5374292,0.7591452,2019-04-04 02:20:00,1.93472332431987,8.5682904,5.35197366,"interpolated",2.58344391012816,1.93472332431987
"238",0.473,0.5344391,0.7561551,2019-04-04 02:30:00,1.83647507517158,8.5623102,5.330893455,"interpolated",2.57207083970401,1.83647507517158
"239",0.474,0.5354358,0.7571518,2019-04-04 02:40:00,1.86869996512829,8.5643036,5.33792019,"interpolated",2.57586084191402,1.86869996512829
"240",0.474,0.5354358,0.7571518,2019-04-04 02:50:00,1.86869996512829,8.5643036,5.33792019,"interpolated",2.57586084191402,1.86869996512829
"241",0.473,0.5344391,0.7561551,2019-04-04 03:00:00,1.83647507517158,8.5623102,5.330893455,"interpolated",2.57207083970401,1.83647507517158
"242",0.474,0.5354358,0.7571518,2019-04-04 03:10:00,1.86869996512829,8.5643036,5.33792019,"interpolated",2.57586084191402,1.86869996512829
"243",0.473,0.5344391,0.7561551,2019-04-04 03:20:00,1.83647507517158,8.5623102,5.330893455,"interpolated",2.57207083970401,1.83647507517158
"244",0.474,0.5354358,0.7571518,2019-04-04 03:30:00,1.86869996512829,8.5643036,5.33792019,"interpolated",2.57586084191402,1.86869996512829
"245",0.472,0.5334424,0.7551584,2019-04-04 03:40:00,1.80476448046949,8.5603168,5.32386672,"interpolated",2.56828185890919,1.80476448046949
"246",0.473,0.5344391,0.7561551,2019-04-04 03:50:00,1.83647507517158,8.5623102,5.330893455,"interpolated",2.57207083970401,1.83647507517158
"247",0.471,0.5324457,0.7541617,2019-04-04 04:00:00,1.77356063568739,8.5583234,5.316839985,"interpolated",2.56449389964245,1.77356063568739
"248",0.475,0.5364325,0.7581485,2019-04-04 04:10:00,1.90144679786007,8.566297,5.344946925,"interpolated",2.57965186542634,1.90144679786007
"249",0.469,0.5304523,0.7521683,2019-04-04 04:20:00,1.71264351808784,8.5543366,5.302786515,"interpolated",2.55692104614513,1.71264351808784
"250",0.471,0.5324457,0.7541617,2019-04-04 04:30:00,1.77356063568739,8.5583234,5.316839985,"interpolated",2.56449389964245,1.77356063568739
"251",0.469,0.5304523,0.7521683,2019-04-04 04:40:00,1.71264351808784,8.5543366,5.302786515,"interpolated",2.55692104614513,1.71264351808784
"252",0.471,0.5324457,0.7541617,2019-04-04 04:50:00,1.77356063568739,8.5583234,5.316839985,"interpolated",2.56449389964245,1.77356063568739
"253",0.467,0.5284589,0.7501749,2019-04-04 05:00:00,1.65366535688121,8.5503498,5.288733045,"interpolated",2.54935228011624,1.65366535688121
"254",0.468,0.5294556,0.7511716,2019-04-04 05:10:00,1.6829156544976,8.5523432,5.29575978,"interpolated",2.55313615214059,1.6829156544976
"255",0.469,0.5304523,0.7521683,2019-04-04 05:20:00,1.71264351808784,8.5543366,5.302786515,"interpolated",2.55692104614513,1.71264351808784
"256",0.469,0.5304523,0.7521683,2019-04-04 05:30:00,1.71264351808784,8.5543366,5.302786515,"interpolated",2.55692104614513,1.71264351808784
"257",0.467,0.5284589,0.7501749,2019-04-04 05:40:00,1.65366535688121,8.5503498,5.288733045,"interpolated",2.54935228011624,1.65366535688121
"258",0.467,0.5284589,0.7501749,2019-04-04 05:50:00,1.65366535688121,8.5503498,5.288733045,"interpolated",2.54935228011624,1.65366535688121
"259",0.466,0.5274622,0.7491782,2019-04-04 06:00:00,1.62488557259863,8.5483564,5.28170631,"interpolated",2.54556943018522,1.62488557259863
"260",0.466,0.5274622,0.7491782,2019-04-04 06:10:00,1.62488557259863,8.5483564,5.28170631,"interpolated",2.54556943018522,1.62488557259863
"261",0.464,0.5254688,0.7471848,2019-04-04 06:20:00,1.56870980723537,8.5443696,5.26765284,"interpolated",2.53800679705595,1.56870980723537
"262",0.465,0.5264655,0.7481815,2019-04-04 06:30:00,1.59656934399302,8.546363,5.274679575,"interpolated",2.54178760246072,1.59656934399302
"263",0.463,0.5244721,0.7461881,2019-04-04 06:40:00,1.54130019118166,8.5423762,5.260626105,"interpolated",2.53422701408421,1.54130019118166
"264",0.463,0.5244721,0.7461881,2019-04-04 06:50:00,1.54130019118166,8.5423762,5.260626105,"interpolated",2.53422701408421,1.54130019118166
"265",0.461,0.5224787,0.7441947,2019-04-04 07:00:00,1.48780409326459,8.5383894,5.246572635,"interpolated",2.52667051589311,1.48780409326459
"266",0.46,0.521482,0.743198,2019-04-04 07:10:00,1.46170452242567,8.536396,5.2395459,"interpolated",2.52289380090053,1.46170452242567
"267",0.46,0.521482,0.743198,2019-04-04 07:20:00,1.46170452242567,8.536396,5.2395459,"interpolated",2.52289380090053,1.46170452242567
"268",0.458,0.5194886,0.7412046,2019-04-04 07:30:00,1.41077027797576,8.5324092,5.22549243,"interpolated",2.51534343968862,1.41077027797576
"269",0.459,0.5204853,0.7422013,2019-04-04 07:40:00,1.43602869213978,8.5344026,5.232519165,"interpolated",2.51911810879453,1.43602869213978
"270",0.458,0.5194886,0.7412046,2019-04-04 07:50:00,1.41077027797576,8.5324092,5.22549243,"interpolated",2.51534343968862,1.41077027797576
"271",0.459,0.5204853,0.7422013,2019-04-04 08:00:00,1.43602869213978,8.5344026,5.232519165,"interpolated",2.51911810879453,1.43602869213978
"272",0.458,0.5194886,0.7412046,2019-04-04 08:10:00,1.41077027797576,8.5324092,5.22549243,"interpolated",2.51534343968862,1.41077027797576
"273",0.459,0.5204853,0.7422013,2019-04-04 08:20:00,1.43602869213978,8.5344026,5.232519165,"interpolated",2.51911810879453,1.43602869213978
"274",0.457,0.5184919,0.7402079,2019-04-04 08:30:00,1.38592304158716,8.5304158,5.218465695,"interpolated",2.51156979369633,1.38592304158716
"275",0.459,0.5204853,0.7422013,2019-04-04 08:40:00,1.43602869213978,8.5344026,5.232519165,"interpolated",2.51911810879453,1.43602869213978
"276",0.457,0.5184919,0.7402079,2019-04-04 08:50:00,1.38592304158716,8.5304158,5.218465695,"interpolated",2.51156979369633,1.38592304158716
"277",0.457,0.5184919,0.7402079,2019-04-04 09:00:00,1.38592304158716,8.5304158,5.218465695,"interpolated",2.51156979369633,1.38592304158716
"278",0.458,0.5194886,0.7412046,2019-04-04 09:10:00,1.41077027797576,8.5324092,5.22549243,"interpolated",2.51534343968862,1.41077027797576
"279",0.46,0.521482,0.743198,2019-04-04 09:20:00,1.46170452242567,8.536396,5.2395459,"interpolated",2.52289380090053,1.46170452242567
"280",0.459,0.5204853,0.7422013,2019-04-04 09:30:00,1.43602869213978,8.5344026,5.232519165,"interpolated",2.51911810879453,1.43602869213978
"281",0.458,0.5194886,0.7412046,2019-04-04 09:40:00,1.41077027797576,8.5324092,5.22549243,"interpolated",2.51534343968862,1.41077027797576
"282",0.456,0.5174952,0.7392112,2019-04-04 09:50:00,1.36148082965386,8.5284224,5.21143896,"interpolated",2.50779717093129,1.36148082965386
"283",0.462,0.5234754,0.7451914,2019-04-04 10:00:00,1.51433381624241,8.5403828,5.25359937,"interpolated",2.5304482536588,1.51433381624241
"284",0.464,0.5254688,0.7471848,2019-04-04 10:10:00,1.56870980723537,8.5443696,5.26765284,"interpolated",2.53800679705595,1.56870980723537
"285",0.453,0.5145051,0.7362211,2019-04-04 10:20:00,1.29052406087892,8.5224422,5.190358755,"interpolated",2.49648544313618,1.29052406087892
"286",0.454,0.5155018,0.7372178,2019-04-04 10:30:00,1.31378728473557,8.5244356,5.19738549,"interpolated",2.5002549955375,1.31378728473557
"287",0.461,0.5224787,0.7441947,2019-04-04 10:40:00,1.48780409326459,8.5383894,5.246572635,"interpolated",2.52667051589311,1.48780409326459
"288",0.465,0.5264655,0.7481815,2019-04-04 10:50:00,1.59656934399302,8.546363,5.274679575,"interpolated",2.54178760246072,1.59656934399302
"289",0.458,0.5194886,0.7412046,2019-04-04 11:00:00,1.41077027797576,8.5324092,5.22549243,"interpolated",2.51534343968862,1.41077027797576
"290",0.453,0.5145051,0.7362211,2019-04-04 11:10:00,1.29052406087892,8.5224422,5.190358755,"interpolated",2.49648544313618,1.29052406087892
"291",0.455,0.5164985,0.7382145,2019-04-04 11:20:00,1.33743757283536,8.526429,5.204412225,"interpolated",2.50402557150711,1.33743757283536
"292",0.459,0.5204853,0.7422013,2019-04-04 11:30:00,1.43602869213978,8.5344026,5.232519165,"interpolated",2.51911810879453,1.43602869213978
"293",0.458,0.5194886,0.7412046,2019-04-04 11:40:00,1.41077027797576,8.5324092,5.22549243,"interpolated",2.51534343968862,1.41077027797576
"294",0.452,0.5135084,0.7352244,2019-04-04 11:50:00,1.26764207769791,8.5204488,5.18333202,"interpolated",2.49271691441694,1.26764207769791
"295",0.452,0.5135084,0.7352244,2019-04-04 12:00:00,1.26764207769791,8.5204488,5.18333202,"interpolated",2.49271691441694,1.26764207769791
"296",0.461,0.5224787,0.7441947,2019-04-04 12:10:00,1.48780409326459,8.5383894,5.246572635,"interpolated",2.52667051589311,1.48780409326459
"297",0.457,0.5184919,0.7402079,2019-04-04 12:20:00,1.38592304158716,8.5304158,5.218465695,"interpolated",2.51156979369633,1.38592304158716
"298",0.456,0.5174952,0.7392112,2019-04-04 12:30:00,1.36148082965386,8.5284224,5.21143896,"interpolated",2.50779717093129,1.36148082965386
"299",0.461,0.5224787,0.7441947,2019-04-04 12:40:00,1.48780409326459,8.5383894,5.246572635,"interpolated",2.52667051589311,1.48780409326459
"300",0.46,0.521482,0.743198,2019-04-04 12:50:00,1.46170452242567,8.536396,5.2395459,"interpolated",2.52289380090053,1.46170452242567
"301",0.46,0.521482,0.743198,2019-04-04 13:00:00,1.46170452242567,8.536396,5.2395459,"interpolated",2.52289380090053,1.46170452242567
"302",0.457,0.5184919,0.7402079,2019-04-04 13:10:00,1.38592304158716,8.5304158,5.218465695,"interpolated",2.51156979369633,1.38592304158716
"303",0.46,0.521482,0.743198,2019-04-04 13:20:00,1.46170452242567,8.536396,5.2395459,"interpolated",2.52289380090053,1.46170452242567
"304",0.459,0.5204853,0.7422013,2019-04-04 13:30:00,1.43602869213978,8.5344026,5.232519165,"interpolated",2.51911810879453,1.43602869213978
"305",0.459,0.5204853,0.7422013,2019-04-04 13:40:00,1.43602869213978,8.5344026,5.232519165,"interpolated",2.51911810879453,1.43602869213978
"306",0.458,0.5194886,0.7412046,2019-04-04 13:50:00,1.41077027797576,8.5324092,5.22549243,"interpolated",2.51534343968862,1.41077027797576
"307",0.459,0.5204853,0.7422013,2019-04-04 14:00:00,1.43602869213978,8.5344026,5.232519165,"interpolated",2.51911810879453,1.43602869213978
"308",0.46,0.521482,0.743198,2019-04-04 14:10:00,1.46170452242567,8.536396,5.2395459,"interpolated",2.52289380090053,1.46170452242567
"309",0.458,0.5194886,0.7412046,2019-04-04 14:20:00,1.41077027797576,8.5324092,5.22549243,"interpolated",2.51534343968862,1.41077027797576
"310",0.459,0.5204853,0.7422013,2019-04-04 14:30:00,1.43602869213978,8.5344026,5.232519165,"interpolated",2.51911810879453,1.43602869213978
"311",0.459,0.5204853,0.7422013,2019-04-04 14:40:00,1.43602869213978,8.5344026,5.232519165,"interpolated",2.51911810879453,1.43602869213978
"312",0.46,0.521482,0.743198,2019-04-04 14:50:00,1.46170452242567,8.536396,5.2395459,"interpolated",2.52289380090053,1.46170452242567
"313",0.458,0.5194886,0.7412046,2019-04-04 15:00:00,1.41077027797576,8.5324092,5.22549243,"interpolated",2.51534343968862,1.41077027797576
"314",0.46,0.521482,0.743198,2019-04-04 15:10:00,1.46170452242567,8.536396,5.2395459,"interpolated",2.52289380090053,1.46170452242567
"315",0.459,0.5204853,0.7422013,2019-04-04 15:20:00,1.43602869213978,8.5344026,5.232519165,"interpolated",2.51911810879453,1.43602869213978
"316",0.457,0.5184919,0.7402079,2019-04-04 15:30:00,1.38592304158716,8.5304158,5.218465695,"interpolated",2.51156979369633,1.38592304158716
"317",0.461,0.5224787,0.7441947,2019-04-04 15:40:00,1.48780409326459,8.5383894,5.246572635,"interpolated",2.52667051589311,1.48780409326459
"318",0.457,0.5184919,0.7402079,2019-04-04 15:50:00,1.38592304158716,8.5304158,5.218465695,"interpolated",2.51156979369633,1.38592304158716
"319",0.458,0.5194886,0.7412046,2019-04-04 16:00:00,1.41077027797576,8.5324092,5.22549243,"interpolated",2.51534343968862,1.41077027797576
"320",0.456,0.5174952,0.7392112,2019-04-04 16:10:00,1.36148082965386,8.5284224,5.21143896,"interpolated",2.50779717093129,1.36148082965386
"321",0.454,0.5155018,0.7372178,2019-04-04 16:20:00,1.31378728473557,8.5244356,5.19738549,"interpolated",2.5002549955375,1.31378728473557
"322",0.458,0.5194886,0.7412046,2019-04-04 16:30:00,1.41077027797576,8.5324092,5.22549243,"interpolated",2.51534343968862,1.41077027797576
"323",0.456,0.5174952,0.7392112,2019-04-04 16:40:00,1.36148082965386,8.5284224,5.21143896,"interpolated",2.50779717093129,1.36148082965386
"324",0.459,0.5204853,0.7422013,2019-04-04 16:50:00,1.43602869213978,8.5344026,5.232519165,"interpolated",2.51911810879453,1.43602869213978
"325",0.457,0.5184919,0.7402079,2019-04-04 17:00:00,1.38592304158716,8.5304158,5.218465695,"interpolated",2.51156979369633,1.38592304158716
