,hobo_stage,hobo_stage_int,stage,r_timestamp,power_q,radius,area,int_or_ext,mannings_q,best_q,source
4583,0.606,0.6670002,0.8887162,5/4/19 6:40,15.50182563,8.8274324,6.26544921,extrapolated,3.085063437,2.941354035,measured
4584,0.605,0.6660035,0.8877195,5/4/19 6:50,15.27380706,8.825439,6.258422475,extrapolated,3.081139582,2.93743018,measured
4585,0.606,0.6670002,0.8887162,5/4/19 7:00,15.50182563,8.8274324,6.26544921,extrapolated,3.085063437,2.941354035,measured
4586,0.602,0.6630134,0.8847294,5/4/19 7:10,14.60821715,8.8194588,6.23734227,extrapolated,3.069374058,2.925664656,measured
4587,0.599,0.6600233,0.8817393,5/4/19 7:20,13.9695245,8.8134786,6.216262065,extrapolated,3.057617598,2.913908196,measured
4588,0.595,0.6560365,0.8777525,5/4/19 7:30,13.15804891,8.805505,6.188155125,extrapolated,3.041956426,2.898247024,measured
4589,0.596,0.6570332,0.8787492,5/4/19 7:40,13.35672789,8.8074984,6.19518186,extrapolated,3.045870207,2.902160805,measured
4590,0.593,0.6540431,0.8757591,5/4/19 7:50,12.76886016,8.8015182,6.174101655,extrapolated,3.034131887,2.890422485,measured
4591,0.597,0.6580299,0.8797459,5/4/19 8:00,13.55817648,8.8094918,6.202208595,extrapolated,3.049784996,2.906075594,measured
4592,0.594,0.6550398,0.8767558,5/4/19 8:10,12.96210453,8.8035116,6.18112839,extrapolated,3.038043652,2.89433425,measured
4593,0.598,0.6590266,0.8807426,5/4/19 8:20,13.76243008,8.8114852,6.20923533,extrapolated,3.053700794,2.909991392,measured
4594,0.596,0.6570332,0.8787492,5/4/19 8:30,13.35672789,8.8074984,6.19518186,extrapolated,3.045870207,2.902160805,measured
4595,0.593,0.6540431,0.8757591,5/4/19 8:40,12.76886016,8.8015182,6.174101655,extrapolated,3.034131887,2.890422485,measured
4596,0.588,0.6490596,0.8707756,5/4/19 8:50,11.8419554,8.7915512,6.13896798,extrapolated,3.014588184,2.870878782,measured
4597,0.602,0.6630134,0.8847294,5/4/19 9:00,14.60821715,8.8194588,6.23734227,extrapolated,3.069374058,2.925664656,measured
4598,0.594,0.6550398,0.8767558,5/4/19 9:10,12.96210453,8.8035116,6.18112839,extrapolated,3.038043652,2.89433425,measured
4599,0.596,0.6570332,0.8787492,5/4/19 9:20,13.35672789,8.8074984,6.19518186,extrapolated,3.045870207,2.902160805,measured
4600,0.595,0.6560365,0.8777525,5/4/19 9:30,13.15804891,8.805505,6.188155125,extrapolated,3.041956426,2.898247024,measured
4601,0.587,0.6480629,0.8697789,5/4/19 9:40,11.66420668,8.7895578,6.131941245,extrapolated,3.010682469,2.866973067,measured
4602,0.594,0.6550398,0.8767558,5/4/19 9:50,12.96210453,8.8035116,6.18112839,extrapolated,3.038043652,2.89433425,measured
4603,0.587,0.6480629,0.8697789,5/4/19 10:00,11.66420668,8.7895578,6.131941245,extrapolated,3.010682469,2.866973067,measured
4604,0.59,0.651053,0.872769,5/4/19 10:10,12.20498714,8.795538,6.15302145,extrapolated,3.02240264,2.878693238,measured
4605,0.586,0.6470662,0.8687822,5/4/19 10:20,11.48892675,8.7875644,6.12491451,extrapolated,3.006777764,2.863068362,measured
4606,0.584,0.6450728,0.8667888,5/4/19 10:30,11.14564759,8.7835776,6.11086104,extrapolated,2.998971379,2.855261977,measured
4607,0.584,0.6450728,0.8667888,5/4/19 10:40,11.14564759,8.7835776,6.11086104,extrapolated,2.998971379,2.855261977,measured
4608,0.589,0.6500563,0.8717723,5/4/19 10:50,12.0222048,8.7935446,6.145994715,extrapolated,3.018494908,2.874785506,measured
4609,0.578,0.6390926,0.8608086,5/4/19 11:00,10.17185808,8.7716172,6.06870063,extrapolated,2.975576447,2.831867045,measured
4610,0.576,0.6370992,0.8588152,5/4/19 11:10,9.865156194,8.7676304,6.05464716,extrapolated,2.967786214,2.824076812,measured
4611,0.581,0.6420827,0.8637987,5/4/19 11:20,10.64846873,8.7775974,6.089780835,extrapolated,2.98726937,2.843559968,measured
4612,0.57,0.631119,0.852835,5/4/19 11:30,8.995576928,8.75567,6.01248675,extrapolated,2.944439759,2.800730357,measured
4613,0.575,0.6361025,0.8578185,5/4/19 11:40,9.715031763,8.765637,6.047620425,extrapolated,2.963892613,2.820183211,measured
4614,0.572,0.6331124,0.8548284,5/4/19 11:50,9.277233235,8.7596568,6.02654022,extrapolated,2.952217869,2.808508467,measured
4615,0.579,0.6400893,0.8618053,5/4/19 12:00,10.3284919,8.7736106,6.075727365,extrapolated,2.979473079,2.835763677,measured
4616,0.572,0.6331124,0.8548284,5/4/19 12:10,9.277233235,8.7596568,6.02654022,extrapolated,2.952217869,2.808508467,measured
4617,0.575,0.6361025,0.8578185,5/4/19 12:20,9.715031763,8.765637,6.047620425,extrapolated,2.963892613,2.820183211,measured
4618,0.567,0.6281289,0.8498449,5/4/19 12:30,8.587881575,8.7496898,5.991406545,extrapolated,2.932780174,2.789070772,measured
4619,0.577,0.6380959,0.8598119,5/4/19 12:40,10.01742229,8.7696238,6.061673895,extrapolated,2.971680826,2.827971424,measured
4620,0.572,0.6331124,0.8548284,5/4/19 12:50,9.277233235,8.7596568,6.02654022,extrapolated,2.952217869,2.808508467,measured
4621,0.571,0.6321157,0.8538317,5/4/19 13:00,9.135401851,8.7576634,6.019513485,extrapolated,2.948328309,2.804618907,measured
4622,0.57,0.631119,0.852835,5/4/19 13:10,8.995576928,8.75567,6.01248675,extrapolated,2.944439759,2.800730357,measured
4623,0.571,0.6321157,0.8538317,5/4/19 13:20,9.135401851,8.7576634,6.019513485,extrapolated,2.948328309,2.804618907,measured
4624,0.563,0.6241421,0.8458581,5/4/19 13:30,8.070830413,8.7417162,5.963299605,extrapolated,2.917248215,2.773538813,measured
4625,0.564,0.6251388,0.8468548,5/4/19 13:40,8.197323526,8.7437096,5.97032634,extrapolated,2.921129688,2.777420286,measured
4626,0.569,0.6301223,0.8518383,5/4/19 13:50,8.857732377,8.7536766,6.005460015,extrapolated,2.94055222,2.796842818,measured
4627,0.57,0.631119,0.852835,5/4/19 14:00,8.995576928,8.75567,6.01248675,extrapolated,2.944439759,2.800730357,measured
4628,0.567,0.6281289,0.8498449,5/4/19 14:10,8.587881575,8.7496898,5.991406545,extrapolated,2.932780174,2.789070772,measured
4629,0.564,0.6251388,0.8468548,5/4/19 14:20,8.197323526,8.7437096,5.97032634,extrapolated,2.921129688,2.777420286,measured
4630,0.565,0.6261355,0.8478515,5/4/19 14:30,8.325646853,8.745703,5.977353075,extrapolated,2.925012172,2.78130277,measured
4631,0.562,0.6231454,0.8448614,5/4/19 14:40,7.946143521,8.7397228,5.95627287,extrapolated,2.913367754,2.769658352,measured
4632,0.564,0.6251388,0.8468548,5/4/19 14:50,8.197323526,8.7437096,5.97032634,extrapolated,2.921129688,2.777420286,measured
4633,0.565,0.6261355,0.8478515,5/4/19 15:00,8.325646853,8.745703,5.977353075,extrapolated,2.925012172,2.78130277,measured
4634,0.565,0.6261355,0.8478515,5/4/19 15:10,8.325646853,8.745703,5.977353075,extrapolated,2.925012172,2.78130277,measured
4635,0.566,0.6271322,0.8488482,5/4/19 15:20,8.455824677,8.7476964,5.98437981,extrapolated,2.928895667,2.785186265,measured
4636,0.565,0.6261355,0.8478515,5/4/19 15:30,8.325646853,8.745703,5.977353075,extrapolated,2.925012172,2.78130277,measured
4637,0.56,0.621152,0.842868,5/4/19 15:40,7.702093862,8.735736,5.9422194,extrapolated,2.905609866,2.761900464,measured
4638,0.566,0.6271322,0.8488482,5/4/19 15:50,8.455824677,8.7476964,5.98437981,extrapolated,2.928895667,2.785186265,measured
4639,0.563,0.6241421,0.8458581,5/4/19 16:00,8.070830413,8.7417162,5.963299605,extrapolated,2.917248215,2.773538813,measured
4640,0.558,0.6191586,0.8408746,5/4/19 16:10,7.464988285,8.7317492,5.92816593,extrapolated,2.897856025,2.754146623,measured
4641,0.56,0.621152,0.842868,5/4/19 16:20,7.702093862,8.735736,5.9422194,extrapolated,2.905609866,2.761900464,measured
4642,0.564,0.6251388,0.8468548,5/4/19 16:30,8.197323526,8.7437096,5.97032634,extrapolated,2.921129688,2.777420286,measured
4643,0.562,0.6231454,0.8448614,5/4/19 16:40,7.946143521,8.7397228,5.95627287,extrapolated,2.913367754,2.769658352,measured
4644,0.569,0.6301223,0.8518383,5/4/19 16:50,8.857732377,8.7536766,6.005460015,extrapolated,2.94055222,2.796842818,measured
4645,0.563,0.6241421,0.8458581,5/4/19 17:00,8.070830413,8.7417162,5.963299605,extrapolated,2.917248215,2.773538813,measured
4646,0.564,0.6251388,0.8468548,5/4/19 17:10,8.197323526,8.7437096,5.97032634,extrapolated,2.921129688,2.777420286,measured
4647,0.568,0.6291256,0.8508416,5/4/19 17:20,8.721842418,8.7516832,5.99843328,extrapolated,2.936665691,2.792956289,measured
4648,0.559,0.6201553,0.8418713,5/4/19 17:30,7.58268453,8.7337426,5.935192665,extrapolated,2.901732439,2.758023037,measured
4649,0.562,0.6231454,0.8448614,5/4/19 17:40,7.946143521,8.7397228,5.95627287,extrapolated,2.913367754,2.769658352,measured
4650,0.559,0.6201553,0.8418713,5/4/19 17:50,7.58268453,8.7337426,5.935192665,extrapolated,2.901732439,2.758023037,measured
4651,0.567,0.6281289,0.8498449,5/4/19 18:00,8.587881575,8.7496898,5.991406545,extrapolated,2.932780174,2.789070772,measured
4652,0.561,0.6221487,0.8438647,5/4/19 18:10,7.823239145,8.7377294,5.949246135,extrapolated,2.909488304,2.765778902,measured
4653,0.561,0.6221487,0.8438647,5/4/19 18:20,7.823239145,8.7377294,5.949246135,extrapolated,2.909488304,2.765778902,measured
4654,0.564,0.6251388,0.8468548,5/4/19 18:30,8.197323526,8.7437096,5.97032634,extrapolated,2.921129688,2.777420286,measured
4655,0.558,0.6191586,0.8408746,5/4/19 18:40,7.464988285,8.7317492,5.92816593,extrapolated,2.897856025,2.754146623,measured
4656,0.566,0.6271322,0.8488482,5/4/19 18:50,8.455824677,8.7476964,5.98437981,extrapolated,2.928895667,2.785186265,measured
4657,0.561,0.6221487,0.8438647,5/4/19 19:00,7.823239145,8.7377294,5.949246135,extrapolated,2.909488304,2.765778902,measured
4658,0.556,0.6171652,0.8388812,5/4/19 19:10,7.234644971,8.7277624,5.91411246,extrapolated,2.890106232,2.746396829,measured
4659,0.56,0.621152,0.842868,5/4/19 19:20,7.702093862,8.735736,5.9422194,extrapolated,2.905609866,2.761900464,measured
4660,0.558,0.6191586,0.8408746,5/4/19 19:30,7.464988285,8.7317492,5.92816593,extrapolated,2.897856025,2.754146623,measured
4661,0.564,0.6251388,0.8468548,5/4/19 19:40,8.197323526,8.7437096,5.97032634,extrapolated,2.921129688,2.777420286,measured
4662,0.564,0.6251388,0.8468548,5/4/19 19:50,8.197323526,8.7437096,5.97032634,extrapolated,2.921129688,2.777420286,measured
4663,0.563,0.6241421,0.8458581,5/4/19 20:00,8.070830413,8.7417162,5.963299605,extrapolated,2.917248215,2.773538813,measured
4664,0.559,0.6201553,0.8418713,5/4/19 20:10,7.58268453,8.7337426,5.935192665,extrapolated,2.901732439,2.758023037,measured
4665,0.557,0.6181619,0.8398779,5/4/19 20:20,7.348982538,8.7297558,5.921139195,extrapolated,2.893980622,2.75027122,measured
4666,0.563,0.6241421,0.8458581,5/4/19 20:30,8.070830413,8.7417162,5.963299605,extrapolated,2.917248215,2.773538813,measured
4667,0.556,0.6171652,0.8388812,5/4/19 20:40,7.234644971,8.7277624,5.91411246,extrapolated,2.890106232,2.746396829,measured
4668,0.559,0.6201553,0.8418713,5/4/19 20:50,7.58268453,8.7337426,5.935192665,extrapolated,2.901732439,2.758023037,measured
4669,0.56,0.621152,0.842868,5/4/19 21:00,7.702093862,8.735736,5.9422194,extrapolated,2.905609866,2.761900464,measured
4670,0.56,0.621152,0.842868,5/4/19 21:10,7.702093862,8.735736,5.9422194,extrapolated,2.905609866,2.761900464,measured
4671,0.563,0.6241421,0.8458581,5/4/19 21:20,8.070830413,8.7417162,5.963299605,extrapolated,2.917248215,2.773538813,measured
4672,0.561,0.6221487,0.8438647,5/4/19 21:30,7.823239145,8.7377294,5.949246135,extrapolated,2.909488304,2.765778902,measured
4673,0.562,0.6231454,0.8448614,5/4/19 21:40,7.946143521,8.7397228,5.95627287,extrapolated,2.913367754,2.769658352,measured
4674,0.558,0.6191586,0.8408746,5/4/19 21:50,7.464988285,8.7317492,5.92816593,extrapolated,2.897856025,2.754146623,measured
4675,0.552,0.6131784,0.8348944,5/4/19 22:00,6.793539479,8.7197888,5.88600552,extrapolated,2.874618793,2.730909391,measured
4676,0.558,0.6191586,0.8408746,5/4/19 22:10,7.464988285,8.7317492,5.92816593,extrapolated,2.897856025,2.754146623,measured
4677,0.557,0.6181619,0.8398779,5/4/19 22:20,7.348982538,8.7297558,5.921139195,extrapolated,2.893980622,2.75027122,measured
4678,0.552,0.6131784,0.8348944,5/4/19 22:30,6.793539479,8.7197888,5.88600552,extrapolated,2.874618793,2.730909391,measured
4679,0.556,0.6171652,0.8388812,5/4/19 22:40,7.234644971,8.7277624,5.91411246,extrapolated,2.890106232,2.746396829,measured
4680,0.559,0.6201553,0.8418713,5/4/19 22:50,7.58268453,8.7337426,5.935192665,extrapolated,2.901732439,2.758023037,measured
4681,0.556,0.6171652,0.8388812,5/4/19 23:00,7.234644971,8.7277624,5.91411246,extrapolated,2.890106232,2.746396829,measured
4682,0.56,0.621152,0.842868,5/4/19 23:10,7.702093862,8.735736,5.9422194,extrapolated,2.905609866,2.761900464,measured
4683,0.555,0.6161685,0.8378845,5/4/19 23:20,7.121953533,8.725769,5.907085725,extrapolated,2.886232853,2.742523451,measured
4684,0.558,0.6191586,0.8408746,5/4/19 23:30,7.464988285,8.7317492,5.92816593,extrapolated,2.897856025,2.754146623,measured
4685,0.556,0.6171652,0.8388812,5/4/19 23:40,7.234644971,8.7277624,5.91411246,extrapolated,2.890106232,2.746396829,measured
4686,0.557,0.6181619,0.8398779,5/4/19 23:50,7.348982538,8.7297558,5.921139195,extrapolated,2.893980622,2.75027122,measured
4687,0.55,0.611185,0.832901,5/5/19 0:00,6.582435016,8.715802,5.87195205,extrapolated,2.866881149,2.723171747,measured
4688,0.551,0.6121817,0.8338977,5/5/19 0:10,6.687217341,8.7177954,5.878978785,extrapolated,2.870749464,2.727040062,measured
4689,0.549,0.6101883,0.8319043,5/5/19 0:20,6.479172006,8.7138086,5.864925315,extrapolated,2.863013846,2.719304444,measured
4690,0.552,0.6131784,0.8348944,5/5/19 0:30,6.793539479,8.7197888,5.88600552,extrapolated,2.874618793,2.730909391,measured
4691,0.552,0.6131784,0.8348944,5/5/19 0:40,6.793539479,8.7197888,5.88600552,extrapolated,2.874618793,2.730909391,measured
4692,0.55,0.611185,0.832901,5/5/19 0:50,6.582435016,8.715802,5.87195205,extrapolated,2.866881149,2.723171747,measured
4693,0.552,0.6131784,0.8348944,5/5/19 1:00,6.793539479,8.7197888,5.88600552,extrapolated,2.874618793,2.730909391,measured
4694,0.547,0.6081949,0.8299109,5/5/19 1:10,6.277123181,8.7098218,5.850871845,extrapolated,2.855282279,2.711572877,measured
4695,0.549,0.6101883,0.8319043,5/5/19 1:20,6.479172006,8.7138086,5.864925315,extrapolated,2.863013846,2.719304444,measured
4696,0.55,0.611185,0.832901,5/5/19 1:30,6.582435016,8.715802,5.87195205,extrapolated,2.866881149,2.723171747,measured
4697,0.551,0.6121817,0.8338977,5/5/19 1:40,6.687217341,8.7177954,5.878978785,extrapolated,2.870749464,2.727040062,measured
4698,0.549,0.6101883,0.8319043,5/5/19 1:50,6.479172006,8.7138086,5.864925315,extrapolated,2.863013846,2.719304444,measured
4699,0.552,0.6131784,0.8348944,5/5/19 2:00,6.793539479,8.7197888,5.88600552,extrapolated,2.874618793,2.730909391,measured
4700,0.543,0.6042081,0.8259241,5/5/19 2:10,5.890382698,8.7018482,5.822764905,extrapolated,2.839831305,2.696121903,measured
4701,0.544,0.6052048,0.8269208,5/5/19 2:20,5.984946526,8.7038416,5.82979164,extrapolated,2.843692528,2.699983126,measured
4702,0.549,0.6101883,0.8319043,5/5/19 2:30,6.479172006,8.7138086,5.864925315,extrapolated,2.863013846,2.719304444,measured
4703,0.544,0.6052048,0.8269208,5/5/19 2:40,5.984946526,8.7038416,5.82979164,extrapolated,2.843692528,2.699983126,measured
4704,0.545,0.6062015,0.8279175,5/5/19 2:50,6.080911813,8.705835,5.836818375,extrapolated,2.847554765,2.703845363,measured
4705,0.545,0.6062015,0.8279175,5/5/19 3:00,6.080911813,8.705835,5.836818375,extrapolated,2.847554765,2.703845363,measured
4706,0.542,0.6032114,0.8249274,5/5/19 3:10,5.797201518,8.6998548,5.81573817,extrapolated,2.835971095,2.692261693,measured
4707,0.542,0.6032114,0.8249274,5/5/19 3:20,5.797201518,8.6998548,5.81573817,extrapolated,2.835971095,2.692261693,measured
4708,0.544,0.6052048,0.8269208,5/5/19 3:30,5.984946526,8.7038416,5.82979164,extrapolated,2.843692528,2.699983126,measured
4709,0.541,0.6022147,0.8239307,5/5/19 3:40,5.705384402,8.6978614,5.808711435,extrapolated,2.832111899,2.688402497,measured
4710,0.545,0.6062015,0.8279175,5/5/19 3:50,6.080911813,8.705835,5.836818375,extrapolated,2.847554765,2.703845363,measured
4711,0.542,0.6032114,0.8249274,5/5/19 4:00,5.797201518,8.6998548,5.81573817,extrapolated,2.835971095,2.692261693,measured
4712,0.538,0.5992246,0.8209406,5/5/19 4:10,5.437935024,8.6918812,5.78763123,extrapolated,2.820540395,2.676830993,measured
4713,0.541,0.6022147,0.8239307,5/5/19 4:20,5.705384402,8.6978614,5.808711435,extrapolated,2.832111899,2.688402497,measured
4714,0.541,0.6022147,0.8239307,5/5/19 4:30,5.705384402,8.6978614,5.808711435,extrapolated,2.832111899,2.688402497,measured
4715,0.538,0.5992246,0.8209406,5/5/19 4:40,5.437935024,8.6918812,5.78763123,extrapolated,2.820540395,2.676830993,measured
4716,0.537,0.5982279,0.8199439,5/5/19 4:50,5.351392864,8.6898878,5.780604495,extrapolated,2.816685255,2.672975853,measured
4717,0.534,0.5952378,0.8169538,5/5/19 5:00,5.099344705,8.6839076,5.75952429,extrapolated,2.805125921,2.661416519,measured
4718,0.538,0.5992246,0.8209406,5/5/19 5:10,5.437935024,8.6918812,5.78763123,extrapolated,2.820540395,2.676830993,measured
4719,0.537,0.5982279,0.8199439,5/5/19 5:20,5.351392864,8.6898878,5.780604495,extrapolated,2.816685255,2.672975853,measured
4720,0.528,0.5892576,0.8109736,5/5/19 5:30,4.627840593,8.6719472,5.71736388,extrapolated,2.782034651,2.638325249,measured
4721,0.532,0.5932444,0.8149604,5/5/19 5:40,4.937457985,8.6799208,5.74547082,extrapolated,2.797424771,2.653715369,measured
4722,0.537,0.5982279,0.8199439,5/5/19 5:50,5.351392864,8.6898878,5.780604495,extrapolated,2.816685255,2.672975853,measured
4723,0.53,0.591251,0.812967,5/5/19 6:00,4.780332912,8.675934,5.73141735,extrapolated,2.789727681,2.646018279,measured
4724,0.529,0.5902543,0.8119703,5/5/19 6:10,4.703515589,8.6739406,5.724390615,extrapolated,2.785880658,2.642171256,measured
4725,0.534,0.5952378,0.8169538,5/5/19 6:20,5.099344705,8.6839076,5.75952429,extrapolated,2.805125921,2.661416519,measured
4726,0.533,0.5942411,0.8159571,5/5/19 6:30,5.017797957,8.6819142,5.752497555,extrapolated,2.801274839,2.657565437,measured
4727,0.525,0.5862675,0.8079835,5/5/19 6:40,4.407514396,8.665967,5.696283675,extrapolated,2.77050272,2.626793318,measured
4728,0.529,0.5902543,0.8119703,5/5/19 6:50,4.703515589,8.6739406,5.724390615,extrapolated,2.785880658,2.642171256,measured
4729,0.53,0.591251,0.812967,5/5/19 7:00,4.780332912,8.675934,5.73141735,extrapolated,2.789727681,2.646018279,measured
4730,0.529,0.5902543,0.8119703,5/5/19 7:10,4.703515589,8.6739406,5.724390615,extrapolated,2.785880658,2.642171256,measured
4731,0.524,0.5852708,0.8069868,5/5/19 7:20,4.3362545,8.6639736,5.68925694,extrapolated,2.766660775,2.622951373,measured
4732,0.528,0.5892576,0.8109736,5/5/19 7:30,4.627840593,8.6719472,5.71736388,extrapolated,2.782034651,2.638325249,measured
4733,0.525,0.5862675,0.8079835,5/5/19 7:40,4.407514396,8.665967,5.696283675,extrapolated,2.77050272,2.626793318,measured
4734,0.522,0.5832774,0.8049934,5/5/19 7:50,4.196918583,8.6599868,5.67520347,extrapolated,2.75897993,2.615270528,measured
4735,0.521,0.5822807,0.8039967,5/5/19 8:00,4.12881342,8.6579934,5.668176735,extrapolated,2.755141032,2.61143163,measured
4736,0.519,0.5802873,0.8020033,5/5/19 8:10,3.995657195,8.6540066,5.654123265,extrapolated,2.747466284,2.603756882,measured
4737,0.521,0.5822807,0.8039967,5/5/19 8:20,4.12881342,8.6579934,5.668176735,extrapolated,2.755141032,2.61143163,measured
4738,0.518,0.5792906,0.8010066,5/5/19 8:30,3.930578077,8.6520132,5.64709653,extrapolated,2.743630434,2.599921032,measured
4739,0.518,0.5792906,0.8010066,5/5/19 8:40,3.930578077,8.6520132,5.64709653,extrapolated,2.743630434,2.599921032,measured
4740,0.515,0.5763005,0.7980165,5/5/19 8:50,3.741172037,8.646033,5.626016325,extrapolated,2.732128984,2.588419582,measured
4741,0.514,0.5753038,0.7970198,5/5/19 9:00,3.679935732,8.6440396,5.61898959,extrapolated,2.7282972,2.584587798,measured
4742,0.512,0.5733104,0.7950264,5/5/19 9:10,3.560232941,8.6400528,5.60493612,extrapolated,2.720636684,2.576927282,measured
4743,0.508,0.5693236,0.7910396,5/5/19 9:20,3.331550704,8.6320792,5.57682918,extrapolated,2.705327856,2.561618454,measured
4744,0.51,0.571317,0.793033,5/5/19 9:30,3.444137957,8.636066,5.59088265,extrapolated,2.712980235,2.569270833,measured
4745,0.509,0.5703203,0.7920363,5/5/19 9:40,3.387412019,8.6340726,5.583855915,extrapolated,2.709153537,2.565444135,measured
