"","hobo_stage","r_timestamp","offset","hobo_stage_int","corr_stage","HF_best_q"
"9834",0.18735252,2019-08-04 19:00:00,0.1597,0.38517054836,0.22547054836,0.317338094747228
"9835",0.186013506,2019-08-04 19:15:00,0.1597,0.384108710258,0.224408710258,0.313913674141872
"9836",0.185086582,2019-08-04 19:30:00,0.1597,0.383373659526,0.223673659526,0.311555427293889
"9837",0.185704514,2019-08-04 19:45:00,0.1597,0.383863679602,0.224163679602,0.313126431461677
"9838",0.182614444,2019-08-04 20:00:00,0.1597,0.381413254092,0.221713254092,0.30531497624252
"9839",0.182305453,2019-08-04 20:15:00,0.1597,0.381168224229,0.221468224229,0.304539998179246
"9840",0.181275429,2019-08-04 20:30:00,0.1597,0.380351415197,0.220651415197,0.301964635815989
"9841",0.183541419,2019-08-04 20:45:00,0.1597,0.382148345267,0.222448345267,0.307646594045653
"9842",0.184159351,2019-08-04 21:00:00,0.1597,0.382638365343,0.222938365343,0.309206445313711
"9843",0.18385036,2019-08-04 21:15:00,0.1597,0.38239333548,0.22269333548,0.308425899503878
"9844",0.182511345,2019-08-04 21:30:00,0.1597,0.381331496585,0.221631496585,0.30505627070286
"9845",0.183232376,2019-08-04 21:45:00,0.1597,0.381903274168,0.222203274168,0.306868145433383
"9846",0.180863338,2019-08-04 22:00:00,0.1597,0.380024627034,0.220324627034,0.300937746597322
"9847",0.182202302,2019-08-04 22:15:00,0.1597,0.381086425486,0.221386425486,0.304281533610819
"9848",0.18189331,2019-08-04 22:30:00,0.1597,0.38084139483,0.22114139483,0.303508036830264
"9849",0.18106923,2019-08-04 22:45:00,0.1597,0.38018789939,0.22048789939,0.301450561685236
"9850",0.179524221,2019-08-04 23:00:00,0.1597,0.378962707253,0.219262707253,0.297614438881378
"9851",0.181790211,2019-08-04 23:15:00,0.1597,0.380759637323,0.221059637323,0.303250197503262
"9852",0.178906238,2019-08-04 23:30:00,0.1597,0.378472646734,0.218772646734,0.296087807866992
"9853",0.180245048,2019-08-04 23:45:00,0.1597,0.379534323064,0.219834323064,0.299400735867175
"9854",0.177979007,2019-08-05 00:00:00,0.1597,0.377737352551,0.218037352551,0.293805543674928
"9855",0.179833162,2019-08-05 00:15:00,0.1597,0.379207697466,0.219507697466,0.2983792928432
"9856",0.17952417,2019-08-05 00:30:00,0.1597,0.37896266681,0.21926266681,0.297614312710783
"9857",0.179215178,2019-08-05 00:45:00,0.1597,0.378717636154,0.219017636154,0.29685044175161
"9858",0.178494096,2019-08-05 01:00:00,0.1597,0.378145818128,0.218445818128,0.295072139714001
"9859",0.178906136,2019-08-05 01:15:00,0.1597,0.378472565848,0.218772565848,0.296087556257876
"9860",0.176022162,2019-08-05 01:30:00,0.1597,0.376185574466,0.216485574466,0.289021727436277
"9861",0.176228106,2019-08-05 01:45:00,0.1597,0.376348888058,0.216648888058,0.289523101809815
"9862",0.176537046,2019-08-05 02:00:00,0.1597,0.376593877478,0.216893877478,0.290276142503781
"9863",0.177258078,2019-08-05 02:15:00,0.1597,0.377165655854,0.217465655854,0.292037957139742
"9864",0.176949086,2019-08-05 02:30:00,0.1597,0.376920625198,0.217220625198,0.291282209332187
"9865",0.173550025,2019-08-05 02:45:00,0.1597,0.374225169825,0.214525169825,0.283041544376532
"9866",0.173241033,2019-08-05 03:00:00,0.1597,0.373980139169,0.214280139169,0.282299045420696
"9867",0.173035039,2019-08-05 03:15:00,0.1597,0.373816785927,0.214116785927,0.281804659734426
"9868",0.17375607,2019-08-05 03:30:00,0.1597,0.37438856351,0.21468856351,0.283537277020195
"9869",0.173962014,2019-08-05 03:45:00,0.1597,0.374551877102,0.214851877102,0.284033256417099
"9870",0.176331001,2019-08-05 04:00:00,0.1597,0.376430483793,0.216730483793,0.289773785459522
"9871",0.174168059,2019-08-05 04:15:00,0.1597,0.374715270787,0.215015270787,0.284529969159454
"9872",0.174168059,2019-08-05 04:30:00,0.1597,0.374715270787,0.215015270787,0.284529969159454
"9873",0.172313956,2019-08-05 04:45:00,0.1597,0.373244967108,0.213544967108,0.280077915156636
"9874",0.172107962,2019-08-05 05:00:00,0.1597,0.373081613866,0.213381613866,0.279585731506303
"9875",0.170151015,2019-08-05 05:15:00,0.1597,0.371529754895,0.211829754895,0.274934349412826
"9876",0.171489978,2019-08-05 05:30:00,0.1597,0.372591552554,0.212891552554,0.278112109223254
"9877",0.1743739,2019-08-05 05:45:00,0.1597,0.3748785027,0.2151785027,0.28502667972726
"9878",0.171489927,2019-08-05 06:00:00,0.1597,0.372591512111,0.212891512111,0.278111987792025
"9879",0.171180936,2019-08-05 06:15:00,0.1597,0.372346482248,0.212646482248,0.277376828582651
"9880",0.171489876,2019-08-05 06:30:00,0.1597,0.372591471668,0.212891471668,0.278111866360825
"9881",0.170459853,2019-08-05 06:45:00,0.1597,0.371774663429,0.212074663429,0.275665484215709
"9882",0.170665796,2019-08-05 07:00:00,0.1597,0.371937976228,0.212237976228,0.276153637842487
"9883",0.171901916,2019-08-05 07:15:00,0.1597,0.372918219388,0.213218219388,0.279093912776468
"9884",0.176536944,2019-08-05 07:30:00,0.1597,0.376593796592,0.216893796592,0.290275893696596
"9885",0.176536944,2019-08-05 07:45:00,0.1597,0.376593796592,0.216893796592,0.290275893696596
"9886",0.178390996,2019-08-05 08:00:00,0.1597,0.378064059828,0.218364059828,0.294818371978864
"9887",0.177360973,2019-08-05 08:15:00,0.1597,0.377247251589,0.217547251589,0.292289868338444
"9888",0.17633095,2019-08-05 08:30:00,0.1597,0.37643044335,0.21673044335,0.289773661177584
"9889",0.174270903,2019-08-05 08:45:00,0.1597,0.374796826079,0.215096826079,0.284778078665199
"9890",0.176124853,2019-08-05 09:00:00,0.1597,0.376267008429,0.216567008429,0.289271669160437
"9891",0.175712762,2019-08-05 09:15:00,0.1597,0.375940220266,0.216240220266,0.288269410192143
"9892",0.176227697,2019-08-05 09:30:00,0.1597,0.376348563721,0.216648563721,0.289522105605439
"9893",0.175403821,2019-08-05 09:45:00,0.1597,0.375695230053,0.215995230053,0.287519314067532
"9894",0.176433845,2019-08-05 10:00:00,0.1597,0.376512039085,0.216812039085,0.290024467337649
"9895",0.176742836,2019-08-05 10:15:00,0.1597,0.376757068948,0.217057068948,0.290778368532613
"9896",0.176742836,2019-08-05 10:30:00,0.1597,0.376757068948,0.217057068948,0.290778368532613
"9897",0.17478594,2019-08-05 10:45:00,0.1597,0.37520525042,0.21550525042,0.28602243541527
"9898",0.17478594,2019-08-05 11:00:00,0.1597,0.37520525042,0.21550525042,0.28602243541527
"9899",0.176742887,2019-08-05 11:15:00,0.1597,0.376757109391,0.217057109391,0.290778493057796
"9900",0.17561002,2019-08-05 11:30:00,0.1597,0.37585874586,0.21615874586,0.288019834283352
"9901",0.180039105,2019-08-05 11:45:00,0.1597,0.379371010265,0.219671010265,0.298889767859051
"9902",0.179009082,2019-08-05 12:00:00,0.1597,0.378554202026,0.218854202026,0.296341560384412
"9903",0.176022162,2019-08-05 12:15:00,0.1597,0.376185574466,0.216485574466,0.289021727436277
"9904",0.177876266,2019-08-05 12:30:00,0.1597,0.377655878938,0.217955878938,0.293553273265318
"9905",0.177361228,2019-08-05 12:45:00,0.1597,0.377247453804,0.217547453804,0.292290492790936
"9906",0.179730318,2019-08-05 13:00:00,0.1597,0.379126142174,0.219426142174,0.29812455590493
"9907",0.178494402,2019-08-05 13:15:00,0.1597,0.378146060786,0.218446060786,0.295072893078258
"9908",0.180554551,2019-08-05 13:30:00,0.1597,0.379779758943,0.220079758943,0.300169575434951
"9909",0.180863594,2019-08-05 13:45:00,0.1597,0.380024830042,0.220324830042,0.30093838391013
"9910",0.182305657,2019-08-05 14:00:00,0.1597,0.381168386001,0.221468386001,0.304540509463116
"9911",0.180554653,2019-08-05 14:15:00,0.1597,0.379779839829,0.220079839829,0.300169828997813
"9912",0.183232734,2019-08-05 14:30:00,0.1597,0.381903558062,0.222203558062,0.306869046555278
"9913",0.184056661,2019-08-05 14:45:00,0.1597,0.382556932173,0.222856932173,0.308946915242993
"9914",0.184262809,2019-08-05 15:00:00,0.1597,0.382720407537,0.223020407537,0.309468040864016
"9915",0.183438933,2019-08-05 15:15:00,0.1597,0.382067073869,0.222367073869,0.307388318517284
"9916",0.187868069,2019-08-05 15:30:00,0.1597,0.385579378717,0.225879378717,0.31866216844691
"9917",0.188486052,2019-08-05 15:45:00,0.1597,0.386069439236,0.226369439236,0.320253426626298
"9918",0.186941145,2019-08-05 16:00:00,0.1597,0.384844327985,0.225144327985,0.316283802475451
"9919",0.189825118,2019-08-05 16:15:00,0.1597,0.387131318574,0.227431318574,0.32371678915027
"9920",0.178907158,2019-08-05 16:30:00,0.1597,0.378473376294,0.218773376294,0.296090077288004
"9921",0.179731238,2019-08-05 16:45:00,0.1597,0.379126871734,0.219426871734,0.29812683413168
"9922",0.179937233,2019-08-05 17:00:00,0.1597,0.379290225769,0.219590225769,0.298637194093477
"9923",0.179422298,2019-08-05 17:15:00,0.1597,0.378881882314,0.219181882314,0.297362348494624
"9924",0.175920444,2019-08-05 17:30:00,0.1597,0.376104912092,0.216404912092,0.288774274232059
"9925",0.180555625,2019-08-05 17:45:00,0.1597,0.379780610625,0.220080610625,0.300172245308803
"9926",0.180040537,2019-08-05 18:00:00,0.1597,0.379372145841,0.219672145841,0.298893319111744
"9927",0.18107056,2019-08-05 18:15:00,0.1597,0.38018895408,0.22048895408,0.301453875918924
"9928",0.183130606,2019-08-05 18:30:00,0.1597,0.381822570558,0.222122570558,0.306612040750367
"9929",0.181688748,2019-08-05 18:45:00,0.1597,0.380679177164,0.220979177164,0.302996570488664
"9930",0.178186587,2019-08-05 19:00:00,0.1597,0.377901963491,0.218201963491,0.294315609487836
"9931",0.17921661,2019-08-05 19:15:00,0.1597,0.37871877173,0.21901877173,0.296853979295952
"9932",0.177156564,2019-08-05 19:30:00,0.1597,0.377085155252,0.217385155252,0.291789547190385
"9933",0.179319709,2019-08-05 19:45:00,0.1597,0.378800529237,0.219100529237,0.297108732718352
"9934",0.174581684,2019-08-05 20:00:00,0.1597,0.375043275412,0.215343275412,0.285528575336647
"9935",0.174169593,2019-08-05 20:15:00,0.1597,0.374716487249,0.215016487249,0.284533669012429
"9936",0.175508557,2019-08-05 20:30:00,0.1597,0.375778285701,0.216078285701,0.287773485099575
"9937",0.175405713,2019-08-05 20:45:00,0.1597,0.375696730409,0.215996730409,0.287523904406471
"9938",0.176229589,2019-08-05 21:00:00,0.1597,0.376350064077,0.216650064077,0.289526713980305
"9939",0.176744524,2019-08-05 21:15:00,0.1597,0.376758407532,0.217058407532,0.290782490088021
"9940",0.173242618,2019-08-05 21:30:00,0.1597,0.373981396074,0.214281396074,0.282302851319272
"9941",0.175611605,2019-08-05 21:45:00,0.1597,0.375860002765,0.216160002765,0.288023683561467
"9942",0.17427259,2019-08-05 22:00:00,0.1597,0.37479816387,0.21509816387,0.284782149544162
"9943",0.172830732,2019-08-05 22:15:00,0.1597,0.373654770476,0.213954770476,0.281314806334219
"9944",0.173551763,2019-08-05 22:30:00,0.1597,0.374226548059,0.214526548059,0.283045723857141
"9945",0.172933831,2019-08-05 22:45:00,0.1597,0.373736527983,0.214036527983,0.281561939822012
"9946",0.17478773,2019-08-05 23:00:00,0.1597,0.37520666989,0.21550666989,0.286026765495399
"9947",0.176847725,2019-08-05 23:15:00,0.1597,0.376840245925,0.217140245925,0.291034536568897
"9948",0.173963752,2019-08-05 23:30:00,0.1597,0.374553255336,0.214853255336,0.284037444163959
"9949",0.175714807,2019-08-05 23:45:00,0.1597,0.375941841951,0.216241841951,0.288274379047007
"9950",0.174890727,2019-08-06 00:00:00,0.1597,0.375288346511,0.215588346511,0.286275981644794
"9951",0.175199668,2019-08-06 00:15:00,0.1597,0.375533336724,0.215833336724,0.287024244682365
"9952",0.173860653,2019-08-06 00:30:00,0.1597,0.374471497829,0.214771497829,0.283789085328662
"9953",0.173963752,2019-08-06 00:45:00,0.1597,0.374553255336,0.214853255336,0.284037444163959
"9954",0.173139826,2019-08-06 01:00:00,0.1597,0.373899882018,0.214199882018,0.282056087404588
"9955",0.17272799,2019-08-06 01:15:00,0.1597,0.37357329607,0.21387329607,0.281068650542619
"9956",0.172418999,2019-08-06 01:30:00,0.1597,0.373328266207,0.213628266207,0.28032908379542
"9957",0.174170053,2019-08-06 01:45:00,0.1597,0.374716852029,0.215016852029,0.284534778491239
"9958",0.173346127,2019-08-06 02:00:00,0.1597,0.374063478711,0.214363478711,0.282551459664461
"9959",0.173037135,2019-08-06 02:15:00,0.1597,0.373818448055,0.214118448055,0.281809687670202
"9960",0.173140235,2019-08-06 02:30:00,0.1597,0.373900206355,0.214200206355,0.282057069014161
"9961",0.172419152,2019-08-06 02:45:00,0.1597,0.373328387536,0.213628387536,0.280329449726951
"9962",0.174788139,2019-08-06 03:00:00,0.1597,0.375206994227,0.215506994227,0.28602775488762
"9963",0.172419101,2019-08-06 03:15:00,0.1597,0.373328347093,0.213628347093,0.280329327749744
"9964",0.174067312,2019-08-06 03:30:00,0.1597,0.374635378416,0.214935378416,0.284287037081557
"9965",0.172213209,2019-08-06 03:45:00,0.1597,0.373165074737,0.213465074737,0.279837138180051
"9966",0.172213209,2019-08-06 04:00:00,0.1597,0.373165074737,0.213465074737,0.279837138180051
"9967",0.171389282,2019-08-06 04:15:00,0.1597,0.372511700626,0.212811700626,0.277872409944142
"9968",0.17108029,2019-08-06 04:30:00,0.1597,0.37226666997,0.21256666997,0.277137606391128
"9969",0.171286387,2019-08-06 04:45:00,0.1597,0.372430104891,0.212730104891,0.27762759671319
"9970",0.172007419,2019-08-06 05:00:00,0.1597,0.373001883267,0.213301883267,0.279345680633112
"9971",0.170771248,2019-08-06 05:15:00,0.1597,0.372021599664,0.212321599664,0.276403783156951
"9972",0.169329389,2019-08-06 05:30:00,0.1597,0.370878205477,0.211178205477,0.272994592964907
"9973",0.16963833,2019-08-06 05:45:00,0.1597,0.37112319569,0.21142319569,0.273723053954552
"9974",0.169020397,2019-08-06 06:00:00,0.1597,0.370633174821,0.210933174821,0.272267108438845
"9975",0.168711406,2019-08-06 06:15:00,0.1597,0.370388144958,0.210688144958,0.271540722690441
"9976",0.167372391,2019-08-06 06:30:00,0.1597,0.369326306063,0.209626306063,0.268405585572276
"9977",0.167166396,2019-08-06 06:45:00,0.1597,0.369162952028,0.209462952028,0.267925098729079
"9978",0.166548464,2019-08-06 07:00:00,0.1597,0.368672931952,0.208972931952,0.266486678655273
"9979",0.168917451,2019-08-06 07:15:00,0.1597,0.370551538643,0.210851538643,0.272024977972773
"9980",0.169329542,2019-08-06 07:30:00,0.1597,0.370878326806,0.211178326806,0.272994953456668
"9981",0.170359566,2019-08-06 07:45:00,0.1597,0.371695135838,0.211995135838,0.275427947193171
"9982",0.174788599,2019-08-06 08:00:00,0.1597,0.375207359007,0.215507359007,0.286028867653798
"9983",0.175097591,2019-08-06 08:15:00,0.1597,0.375452389663,0.215752389663,0.286776889504627
"9984",0.173449635,2019-08-06 08:30:00,0.1597,0.374145560555,0.214445560555,0.282800189238563
"9985",0.17077181,2019-08-06 08:45:00,0.1597,0.37202204533,0.21232204533,0.276405116633901
"9986",0.171183901,2019-08-06 09:00:00,0.1597,0.372348833493,0.212648833493,0.2773838777625
"9987",0.171183901,2019-08-06 09:15:00,0.1597,0.372348833493,0.212648833493,0.2773838777625
"9988",0.172522916,2019-08-06 09:30:00,0.1597,0.373410672388,0.213710672388,0.280577685207906
"9989",0.171390049,2019-08-06 09:45:00,0.1597,0.372512308857,0.212812308857,0.277874235288869
"9990",0.173759087,2019-08-06 10:00:00,0.1597,0.374390955991,0.214690955991,0.283544539392455
"9991",0.17478911,2019-08-06 10:15:00,0.1597,0.37520776423,0.21550776423,0.286030103794745
"9992",0.171802191,2019-08-06 10:30:00,0.1597,0.372839137463,0.213139137463,0.278856051187013
"9993",0.173141206,2019-08-06 10:45:00,0.1597,0.373900976358,0.214200976358,0.282059399444618
"9994",0.172626271,2019-08-06 11:00:00,0.1597,0.373492632903,0.213792632903,0.28082506563118
"9995",0.173347354,2019-08-06 11:15:00,0.1597,0.374064451722,0.214364451722,0.282554407419577
"9996",0.174068437,2019-08-06 11:30:00,0.1597,0.374636270541,0.214936270541,0.284289749156235
"9997",0.17478952,2019-08-06 11:45:00,0.1597,0.37520808936,0.21550808936,0.28603109561256
"9998",0.172935621,2019-08-06 12:00:00,0.1597,0.373737947453,0.214037947453,0.281566231624748
"9999",0.173759701,2019-08-06 12:15:00,0.1597,0.374391442893,0.214691442893,0.283546017395569
"10000",0.174789775,2019-08-06 12:30:00,0.1597,0.375208291575,0.215508291575,0.286031712475839
"10001",0.175201917,2019-08-06 12:45:00,0.1597,0.375535120181,0.215835120181,0.287029695863877
"10002",0.176026049,2019-08-06 13:00:00,0.1597,0.376188656857,0.216488656857,0.289031185862602
"10003",0.17561406,2019-08-06 13:15:00,0.1597,0.37586194958,0.21616194958,0.28802964574992
"10004",0.17612925,2019-08-06 13:30:00,0.1597,0.37627049525,0.21657049525,0.289282373833541
"10005",0.17849834,2019-08-06 13:45:00,0.1597,0.37814918362,0.21844918362,0.295082588431568
"10006",0.179631462,2019-08-06 14:00:00,0.1597,0.379047749366,0.219347749366,0.29787981279203
"10007",0.179322573,2019-08-06 14:15:00,0.1597,0.378802800389,0.219102800389,0.29711581130784
"10008",0.178395649,2019-08-06 14:30:00,0.1597,0.378067749657,0.218367749657,0.29482982209787
"10009",0.178704692,2019-08-06 14:45:00,0.1597,0.378312820756,0.218612820756,0.295590878712648
"10010",0.180558795,2019-08-06 15:00:00,0.1597,0.379783124435,0.220083124435,0.300180125740957
"10011",0.18189781,2019-08-06 15:15:00,0.1597,0.38084496333,0.22114496333,0.303519293657862
"10012",0.179013939,2019-08-06 15:30:00,0.1597,0.378558053627,0.218858053627,0.296353547357753
"10013",0.179116834,2019-08-06 15:45:00,0.1597,0.378639649362,0.218939649362,0.29660755441101
"10014",0.177674771,2019-08-06 16:00:00,0.1597,0.377496093403,0.217796093403,0.293058877566554
"10015",0.17685064,2019-08-06 16:15:00,0.1597,0.37684255752,0.21714255752,0.291041657627577
"10016",0.174996281,2019-08-06 16:30:00,0.1597,0.375372050833,0.215672050833,0.286531512050723
"10017",0.181073577,2019-08-06 16:45:00,0.1597,0.380191346561,0.220491346561,0.301461394072702
"10018",0.181794608,2019-08-06 17:00:00,0.1597,0.380763124144,0.221063124144,0.303261191392376
"10019",0.178601695,2019-08-06 17:15:00,0.1597,0.378231144135,0.218531144135,0.295337112715527
"10020",0.177468828,2019-08-06 17:30:00,0.1597,0.377332780604,0.217632780604,0.2925540545098
"10021",0.180043809,2019-08-06 17:45:00,0.1597,0.379374740537,0.219674740537,0.298901433516012
"10022",0.176850895,2019-08-06 18:00:00,0.1597,0.376842759735,0.217142759735,0.291042280572212
"10023",0.177880919,2019-08-06 18:15:00,0.1597,0.377659568767,0.217959568767,0.293564695602218
"10024",0.179219882,2019-08-06 18:30:00,0.1597,0.378721366426,0.219021366426,0.296862062377706
"10025",0.179734817,2019-08-06 18:45:00,0.1597,0.379129709881,0.219429709881,0.298135697022555
"10026",0.176644748,2019-08-06 19:00:00,0.1597,0.376679285164,0.216979285164,0.290538925724848
"10027",0.17726268,2019-08-06 19:15:00,0.1597,0.37716930524,0.21746930524,0.292049221298657
"10028",0.178086555,2019-08-06 19:30:00,0.1597,0.377822638115,0.218122638115,0.294069748349753
"10029",0.176026509,2019-08-06 19:45:00,0.1597,0.376189021637,0.216489021637,0.289032305214567
"10030",0.175717261,2019-08-06 20:00:00,0.1597,0.375943787973,0.216243787973,0.288280341736709
"10031",0.175923205,2019-08-06 20:15:00,0.1597,0.376107101565,0.216407101565,0.288780989439701
"10032",0.179219116,2019-08-06 20:30:00,0.1597,0.378720758988,0.219020758988,0.296860170055856
"10033",0.178704027,2019-08-06 20:45:00,0.1597,0.378312293411,0.218612293411,0.295589239877891
"10034",0.180042991,2019-08-06 21:00:00,0.1597,0.379374091863,0.219674091863,0.298899404903278
"10035",0.179527903,2019-08-06 21:15:00,0.1597,0.378965627079,0.219265627079,0.297623547983359
"10036",0.179115812,2019-08-06 21:30:00,0.1597,0.378638838916,0.218938838916,0.296605030892804
"10037",0.178291732,2019-08-06 21:45:00,0.1597,0.377985343476,0.218285343476,0.29457416261542
"10038",0.17880682,2019-08-06 22:00:00,0.1597,0.37839380826,0.21869380826,0.295842625228388
"10039",0.17880682,2019-08-06 22:15:00,0.1597,0.37839380826,0.21869380826,0.295842625228388
"10040",0.177673953,2019-08-06 22:30:00,0.1597,0.377495444729,0.217795444729,0.293056871450467
"10041",0.175717006,2019-08-06 22:45:00,0.1597,0.375943585758,0.216243585758,0.288279722138569
"10042",0.176747029,2019-08-06 23:00:00,0.1597,0.376760393997,0.217060393997,0.290788606556608
"10043",0.176438037,2019-08-06 23:15:00,0.1597,0.376515363341,0.216815363341,0.290034687919981
"10044",0.176438037,2019-08-06 23:30:00,0.1597,0.376515363341,0.216815363341,0.290034687919981
"10045",0.176129046,2019-08-06 23:45:00,0.1597,0.376270333478,0.216570333478,0.289281877182397
"10046",0.175716955,2019-08-07 00:00:00,0.1597,0.375943545315,0.216243545315,0.288279598219032
"10047",0.176437986,2019-08-07 00:15:00,0.1597,0.376515322898,0.216815322898,0.290034563574842
"10048",0.177673953,2019-08-07 00:30:00,0.1597,0.377495444729,0.217795444729,0.293056871450467
"10049",0.175613906,2019-08-07 00:45:00,0.1597,0.375861827458,0.216161827458,0.288029271745011
"10050",0.17695287,2019-08-07 01:00:00,0.1597,0.37692362591,0.21722362591,0.29129145773471
"10051",0.176334938,2019-08-07 01:15:00,0.1597,0.376433605834,0.216733605834,0.289783379628657
"10052",0.1739659,2019-08-07 01:30:00,0.1597,0.3745549587,0.2148549587,0.284042619862471
"10053",0.175819952,2019-08-07 01:45:00,0.1597,0.376025221936,0.216325221936,0.288529921137552
"10054",0.17520202,2019-08-07 02:00:00,0.1597,0.37553520186,0.21583520186,0.287029945519211
"10055",0.177055918,2019-08-07 02:15:00,0.1597,0.377005342974,0.217305342974,0.291543379164733
"10056",0.17551096,2019-08-07 02:30:00,0.1597,0.37578019128,0.21608019128,0.287779318136266
"10057",0.177364859,2019-08-07 02:45:00,0.1597,0.377250333187,0.217550333187,0.292299384586433
"10058",0.176334836,2019-08-07 03:00:00,0.1597,0.376433524948,0.216733524948,0.289783131060161
"10059",0.173347865,2019-08-07 03:15:00,0.1597,0.374064856945,0.214364856945,0.282555635055397
"10060",0.17674662,2019-08-07 03:30:00,0.1597,0.37676006966,0.21706006966,0.290787607894696
"10061",0.176437628,2019-08-07 03:45:00,0.1597,0.376515039004,0.216815039004,0.290033690721574
"10062",0.177570495,2019-08-07 04:00:00,0.1597,0.377413402535,0.217713402535,0.292803206899277
"10063",0.178291527,2019-08-07 04:15:00,0.1597,0.377985180911,0.218285180911,0.294573658392566
"10064",0.17715866,2019-08-07 04:30:00,0.1597,0.37708681738,0.21738681738,0.291794675002223
"10065",0.179012559,2019-08-07 04:45:00,0.1597,0.378556959287,0.218856959287,0.296350141519066
"10066",0.179012559,2019-08-07 05:00:00,0.1597,0.378556959287,0.218856959287,0.296350141519066
"10067",0.17973359,2019-08-07 05:15:00,0.1597,0.37912873687,0.21942873687,0.298132658512605
"10068",0.180248525,2019-08-07 05:30:00,0.1597,0.379537080325,0.219837080325,0.299409366932234
"10069",0.181484389,2019-08-07 05:45:00,0.1597,0.380517120477,0.220817120477,0.302486098248124
"10070",0.179527442,2019-08-07 06:00:00,0.1597,0.378965261506,0.219265261506,0.29762240748152
"10071",0.183853223,2019-08-07 06:15:00,0.1597,0.382395605839,0.222695605839,0.308433126646788
"10072",0.181999273,2019-08-07 06:30:00,0.1597,0.380925423489,0.221225423489,0.303773167714284
"10073",0.183544231,2019-08-07 06:45:00,0.1597,0.382150575183,0.222450575183,0.307653682309498
"10074",0.185192187,2019-08-07 07:00:00,0.1597,0.383457404291,0.223757404291,0.311823596750251
"10075",0.18622221,2019-08-07 07:15:00,0.1597,0.38427421253,0.22457421253,0.314446037306012
"10076",0.185192187,2019-08-07 07:30:00,0.1597,0.383457404291,0.223757404291,0.311823596750251
"10077",0.184780096,2019-08-07 07:45:00,0.1597,0.383130616128,0.223430616128,0.310777885961575
"10078",0.186942986,2019-08-07 08:00:00,0.1597,0.384845787898,0.225145787898,0.316288516266833
"10079",0.187457921,2019-08-07 08:15:00,0.1597,0.385254131353,0.225554131353,0.317608540664587
"10080",0.190547991,2019-08-07 08:30:00,0.1597,0.387704556863,0.228004556863,0.325595180124538
"10081",0.190547991,2019-08-07 08:45:00,0.1597,0.387704556863,0.228004556863,0.325595180124538
"10082",0.192608037,2019-08-07 09:00:00,0.1597,0.389338173341,0.229638173341,0.33098193223267
"10083",0.190033056,2019-08-07 09:15:00,0.1597,0.387296213408,0.227596213408,0.324256488633848
"10084",0.190754139,2019-08-07 09:30:00,0.1597,0.387868032227,0.228168032227,0.326131982566577
"10085",0.192814185,2019-08-07 09:45:00,0.1597,0.389501648705,0.229801648705,0.331523731992519
"10086",0.192093153,2019-08-07 10:00:00,0.1597,0.388929870329,0.229229870329,0.329630896314746
"10087",0.190960286,2019-08-07 10:15:00,0.1597,0.388031506798,0.228331506798,0.326669282001139
"10088",0.192299301,2019-08-07 10:30:00,0.1597,0.389093345693,0.229393345693,0.330171446057302
"10089",0.190960337,2019-08-07 10:45:00,0.1597,0.388031547241,0.228331547241,0.326669414988841
"10090",0.191887261,2019-08-07 11:00:00,0.1597,0.388766597973,0.229066597973,0.329091517202351
"10091",0.191887261,2019-08-07 11:15:00,0.1597,0.388766597973,0.229066597973,0.329091517202351
"10092",0.192608344,2019-08-07 11:30:00,0.1597,0.389338416792,0.229638416792,0.33098273872024
"10093",0.191887312,2019-08-07 11:45:00,0.1597,0.388766638416,0.229066638416,0.329091650746218
"10094",0.193638418,2019-08-07 12:00:00,0.1597,0.390155265474,0.230455265474,0.333694991291702
"10095",0.196007456,2019-08-07 12:15:00,0.1597,0.392033912608,0.232333912608,0.339980320769534
"10096",0.195183581,2019-08-07 12:30:00,0.1597,0.391380579733,0.231680579733,0.337786970677242
"10097",0.194462549,2019-08-07 12:45:00,0.1597,0.390808801357,0.231108801357,0.335873990856077
"10098",0.193226583,2019-08-07 13:00:00,0.1597,0.389828680319,0.230128680319,0.33260910230961
"10099",0.194359501,2019-08-07 13:15:00,0.1597,0.390727084293,0.231027084293,0.335601093984312
"10100",0.196522596,2019-08-07 13:30:00,0.1597,0.392442418628,0.232742418628,0.341355821371756
"10101",0.198376546,2019-08-07 13:45:00,0.1597,0.393912600978,0.234212600978,0.346332126904717
"10102",0.196110556,2019-08-07 14:00:00,0.1597,0.392115670908,0.232415670908,0.340255362028275
"10103",0.19415366,2019-08-07 14:15:00,0.1597,0.39056385238,0.23086385238,0.335056350661898
"10104",0.195080584,2019-08-07 14:30:00,0.1597,0.391298903112,0.231598903112,0.337513332156792
"10105",0.195801667,2019-08-07 14:45:00,0.1597,0.391870721931,0.232170721931,0.339431710336726
"10106",0.1946688,2019-08-07 15:00:00,0.1597,0.3909723584,0.2312723584,0.336420571507974
"10107",0.192093818,2019-08-07 15:15:00,0.1597,0.388930397674,0.229230397674,0.329632639236125
"10108",0.197450082,2019-08-07 15:30:00,0.1597,0.393177915026,0.233477915026,0.343840260039387
"10109",0.194772104,2019-08-07 15:45:00,0.1597,0.391054278472,0.231354278472,0.33669452359554
"10110",0.194154171,2019-08-07 16:00:00,0.1597,0.390564257603,0.230864257603,0.335057702367492
"10111",0.190240226,2019-08-07 16:15:00,0.1597,0.387460499218,0.227760499218,0.324794699909491
"10112",0.189210203,2019-08-07 16:30:00,0.1597,0.386643690979,0.226943690979,0.322123758821811
