site,timestamp_chem,timestamp_spec,timestamp_q,timestamp_turb,q_cms,turb_exo2_FNU,SampleID,SampleID_diss,SampleID_TDN,SampleID_TN,type,DOC_mgL,DOC_runID,NO3_mgL,NH4_mgL,SRP_mgL,NO3_error,NH4_error,SRP_error,dissolved_runID,TDN_mgL,TDP_mgL,TDN_error,TDP_error,TDN_runID,TN_mgL,TP_mgL,TN_error,TP_error,TN_runID
Potash,8/24/16 17:00,NA,8/24/16 17:00,NA,0.01245814,NA,3094,NA,NA,NA,grab,4.526066832,NA,0.532181901,0.011118293,0.016791507,NA,NA,NA,NA,0.75401795,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/24/16 18:00,NA,8/24/16 18:00,NA,0.012840926,NA,3095,NA,NA,NA,grab,4.711350386,NA,0.53747128,0.014630716,0.016703695,NA,NA,NA,NA,0.807057589,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/24/16 19:00,NA,8/24/16 19:00,NA,0.013433778,NA,3096,NA,NA,NA,grab,4.627908002,NA,0.536065518,0.018449351,0.017362213,NA,NA,NA,NA,0.790127526,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/24/16 20:00,NA,8/24/16 20:00,NA,0.014049672,NA,3097,NA,NA,NA,grab,4.733117964,NA,0.540256484,0.016251835,0.01738256,NA,NA,NA,NA,0.752242069,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/24/16 21:00,NA,8/24/16 21:00,NA,0.014260216,NA,3098,NA,NA,NA,grab,4.793756218,NA,0.530992325,0.017152456,0.017888986,NA,NA,NA,NA,0.778525105,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/24/16 22:00,NA,8/24/16 22:00,NA,0.01363648,NA,3099,NA,NA,NA,grab,4.800493802,NA,0.54614865,0.017422643,0.015971831,NA,NA,NA,NA,0.75283403,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/24/16 23:00,NA,8/24/16 23:00,NA,0.01363648,NA,3100,NA,NA,NA,grab,4.608472664,NA,0.521371998,0.016684133,0.016096455,NA,NA,NA,NA,0.737916631,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/25/16 0:00,NA,8/25/16 0:00,NA,0.01363648,NA,3101,NA,NA,NA,grab,4.894042561,NA,0.514283884,0.015441276,0.015203016,NA,NA,NA,NA,0.770829621,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/25/16 1:00,NA,8/25/16 1:00,NA,0.013841769,NA,3102,NA,NA,NA,grab,4.854394472,NA,0.50584623,0.016035686,0.014358221,NA,NA,NA,NA,0.779945809,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/25/16 2:00,NA,8/25/16 2:00,NA,0.014473429,NA,3103,NA,NA,NA,grab,4.863982572,NA,0.526639594,0.015783512,0.01344307,NA,NA,NA,NA,0.785391844,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/25/16 3:00,NA,8/25/16 3:00,NA,0.014260216,NA,3104,NA,NA,NA,grab,4.795311045,NA,0.509264732,0.020881029,0.014586679,NA,NA,NA,NA,0.748098347,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/25/16 4:00,NA,8/25/16 4:00,NA,0.014907972,NA,3105,NA,NA,NA,grab,4.703576251,NA,0.512356083,0.017053388,0.015626549,NA,NA,NA,NA,0.712817516,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/25/16 5:00,NA,8/25/16 5:00,NA,0.0155805,NA,3106,NA,NA,NA,grab,4.738818997,NA,0.514318252,NA,0.015701546,NA,NA,NA,NA,0.717789982,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/25/16 6:00,NA,8/25/16 6:00,NA,0.01725044,NA,3107,NA,NA,NA,grab,4.613655421,NA,0.535282439,0.015675437,0.014558931,NA,NA,NA,NA,0.719092295,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,9/9/16 15:00,NA,9/9/16 15:00,NA,0.017754531,NA,3112,NA,NA,NA,grab,6.101924604,NA,0.666399219,0.013297797,0.005210112,NA,NA,NA,NA,0.920480768,0.013166521,NA,NA,NA,NA,0.018755836,NA,NA,NA
Potash,9/22/16 15:15,NA,9/22/16 15:15,NA,0.011022154,NA,3118,NA,NA,NA,grab,3.593582222,NA,0.440473036,0.01110028,0.005572607,NA,NA,NA,NA,0.598939556,0.010437076,NA,NA,NA,NA,0.014164356,NA,NA,NA
Potash,9/24/16 10:30,NA,9/24/16 10:30,NA,0.040424858,NA,3119,NA,NA,NA,grab,4.563143578,NA,0.439563116,0.010848106,0.008878511,NA,NA,NA,NA,0.630922574,0.013147074,NA,NA,NA,NA,0.021090352,NA,NA,NA
Potash,10/6/16 14:45,NA,10/6/16 14:45,NA,0.017754531,NA,3125,NA,NA,NA,grab,0.417926113,NA,0.531425275,0.008200279,0.002074609,NA,NA,NA,NA,0.053306624,0.005608031,NA,NA,NA,NA,0.00930102,NA,NA,NA
Potash,10/10/16 16:15,NA,10/10/16 16:15,NA,0.032046415,NA,3129,NA,NA,NA,grab,3.486255478,NA,0.482870796,0.006381024,0.001994053,NA,NA,NA,NA,0.654218847,0.006075776,NA,NA,NA,NA,0.009809007,NA,NA,NA
Potash,10/20/16 13:45,NA,10/20/16 13:45,NA,0.029999591,NA,3132,NA,NA,NA,grab,4.937623397,NA,0.120676601,0,0.003981714,NA,NA,NA,NA,0.375650703,0.012281016,NA,NA,NA,NA,0.027859068,NA,NA,NA
Potash,11/4/16 11:45,NA,11/4/16 11:45,NA,0.153981613,NA,3147,NA,NA,NA,grab,4.905813302,NA,0.261203589,0,0.012211725,NA,NA,NA,NA,0.486406712,0.021635043,NA,NA,NA,NA,0.024027121,NA,NA,NA
Potash,11/18/16 16:15,NA,11/18/16 16:15,NA,0.041987358,NA,3152,NA,NA,NA,grab,4.063233708,NA,0.363750677,0.006282385,0.005175357,NA,NA,NA,NA,0.634739478,0.00799635,NA,NA,NA,NA,0.008200877,NA,NA,NA
Potash,12/2/16 10:45,NA,12/2/16 10:30,NA,NA,NA,3157,NA,NA,NA,grab,5.036157107,NA,0.438434148,0.005120461,0.007888956,NA,NA,NA,NA,0.732136325,0.015399197,NA,NA,NA,NA,0.02057082,NA,NA,NA
Potash,5/10/18 12:30,5/10/18 12:26,5/10/18 12:30,NA,0.112057068,NA,NN18-0004,NA,NA,NA,grab,NA,NA,0.452496135,0.0098049,0.001579674,0.003637618,0.009216606,5.20E-04,NN18_dissolved_set1,0.784153881,0.011863042,7.19E-04,2.25E-04,190116B_NN18_TDN-TDP_set1_sbR1.RUN,0.799967784,0.015858688,0.001899116,1.67E-04,190201A_NN18_TN-TP_set1_sbR1.RUN
Potash,5/24/18 14:45,5/24/18 14:41,5/24/18 14:45,NA,0.118280484,NA,NN18-0005,NA,NA,NA,grab,NA,NA,0.413654724,0.010897446,0.002199154,0.003637618,0.009216606,5.20E-04,NN18_dissolved_set1,0.757274448,0.011646224,7.19E-04,2.25E-04,190116B_NN18_TDN-TDP_set1_sbR1.RUN,0.790358982,0.018181738,0.001899116,1.67E-04,190201A_NN18_TN-TP_set1_sbR1.RUN
Potash,6/7/18 15:00,6/7/18 14:56,6/7/18 15:00,NA,0.074037968,NA,NN18-0011,NA,NA,NA,grab,NA,NA,0.779755683,0.045844911,0.004584152,0.003637618,0.009216606,5.20E-04,NN18_dissolved_set1,1.167973695,0.021805696,7.19E-04,2.25E-04,190116B_NN18_TDN-TDP_set1_sbR1.RUN,1.177666539,0.029301404,0.001899116,1.67E-04,190201A_NN18_TN-TP_set1_sbR1.RUN
Potash,6/28/18 14:15,6/28/18 14:11,6/28/18 14:15,NA,0.514280937,NA,NN18-0012,NA,NA,NA,grab,NA,NA,0.064922445,0.007409703,0.003500062,0.003637618,0.009216606,5.20E-04,NN18_dissolved_set1,0.130321128,0.009199278,7.19E-04,2.25E-04,190116B_NN18_TDN-TDP_set1_sbR1.RUN,0.856990281,0.091404274,0.001899116,1.67E-04,190201A_NN18_TN-TP_set1_sbR1.RUN
Potash,7/12/18 14:45,7/12/18 14:42,7/12/18 14:45,NA,0.033330409,NA,NN18-0013,NA,NA,NA,grab,NA,NA,0.360456138,0.014203098,0.00387175,0.003637618,0.009216606,5.20E-04,NN18_dissolved_set1,0.615173433,0.012172782,7.19E-04,2.25E-04,190116B_NN18_TDN-TDP_set1_sbR1.RUN,0.602903301,0.024376538,0.001899116,1.67E-04,190201A_NN18_TN-TP_set1_sbR1.RUN
Potash,7/25/18 13:30,7/25/18 13:27,7/25/18 13:30,NA,0.030399837,NA,NN18-0014,NA,NA,NA,grab,NA,NA,0.446361069,0.015841917,0.003964672,0.003637618,0.009216606,5.20E-04,NN18_dissolved_set1,0.738785208,0.018801218,7.19E-04,2.25E-04,190116B_NN18_TDN-TDP_set1_sbR1.RUN,0.756476049,0.020845502,0.001899116,1.67E-04,190201A_NN18_TN-TP_set1_sbR1.RUN
Potash,8/23/18 12:45,8/23/18 12:41,8/23/18 12:45,NA,0.035567318,NA,NN18-0019,NA,NA,NA,grab,NA,NA,0.887427492,0.029568777,0.008796616,0.003637618,0.009216606,5.20E-04,NN18_dissolved_set1,1.16342142,0.016602064,7.19E-04,2.25E-04,190116B_NN18_TDN-TDP_set1_sbR1.RUN,1.18289115,0.026204004,0.001899116,1.67E-04,190201A_NN18_TN-TP_set1_sbR1.RUN
Potash,9/19/18 13:15,9/19/18 13:11,9/19/18 13:15,NA,0.040940118,NA,NN18-0028,NA,NA,NA,grab,NA,NA,0.730409022,0.012074034,0.006132852,0.003637618,0.009216606,5.20E-04,NN18_dissolved_set1,0.968373945,0.018708296,7.19E-04,2.25E-04,190116B_NN18_TDN-TDP_set1_sbR1.RUN,0.984790149,0.024872122,0.001899116,1.67E-04,190201A_NN18_TN-TP_set1_sbR1.RUN
Potash,10/3/18 15:00,10/3/18 15:11,10/3/18 15:00,NA,0.275972185,NA,NN18-0030,NA,NA,NA,grab,NA,NA,0.29806896,0.017634813,0.018212712,0.003637618,0.009216606,5.20E-04,NN18_dissolved_set1,0.712578111,0.04104055,7.19E-04,2.25E-04,190116B_NN18_TDN-TDP_set1_sbR1.RUN,0.745102365,0.056031966,0.001899116,1.67E-04,190201A_NN18_TN-TP_set1_sbR1.RUN
Potash,10/16/18 14:30,10/16/18 14:32,10/16/18 14:30,NA,0.100439351,NA,NN18-0034,NA,NA,NA,grab,NA,NA,0.55215594,0.010561278,0.00727889,0.003637618,0.009216606,5.20E-04,NN18_dissolved_set1,0.838585083,0.021712774,7.19E-04,2.25E-04,190116B_NN18_TDN-TDP_set1_sbR1.RUN,0.805976787,0.010252394,0.001899116,1.67E-04,190201A_NN18_TN-TP_set1_sbR1.RUN
Potash,11/19/18 14:00,11/19/18 13:55,11/19/18 14:00,NA,0.208509362,NA,NN18-0041,NA,NA,NA,grab,NA,NA,0.720618129,0.040326153,0.00867272,0.003637618,0.009216606,5.20E-04,NN18_dissolved_set1,1.017146319,0.013659534,7.19E-04,2.25E-04,190116B_NN18_TDN-TDP_set1_sbR1.RUN,1.133152293,0.02245615,0.001899116,1.67E-04,190201A_NN18_TN-TP_set1_sbR1.RUN
VT_mixed,6/8/16 13:45,NA,NA,NA,NA,NA,3037,NA,NA,NA,grab,3.62136926,NA,0.619116207,0.116627718,0.004921618,NA,NA,NA,NA,0.907871643,0.012118441,NA,NA,NA,NA,0.03178676,NA,NA,NA
VT_mixed,6/9/16 9:45,NA,NA,NA,NA,NA,3038,NA,NA,NA,grab,3.912141079,NA,0.631258842,0.10263465,0.007665586,NA,NA,NA,NA,0.928290822,0.011179171,NA,NA,NA,NA,0.024417639,NA,NA,NA
VT_mixed,6/23/16 9:45,NA,NA,NA,NA,NA,3043,NA,NA,NA,grab,2.962146508,NA,0.24835401,0.056671724,0.007024658,NA,NA,NA,NA,0.459243275,0.013872422,NA,NA,NA,NA,0.022039164,NA,NA,NA
VT_mixed,7/7/16 10:00,NA,NA,NA,NA,NA,3052,NA,NA,NA,grab,3.177601078,NA,0.342847731,0.067299057,0.004260769,NA,NA,NA,NA,0.596241723,0.009953333,NA,NA,NA,NA,0.03214021,NA,NA,NA
VT_mixed,7/21/16 12:15,NA,NA,NA,NA,NA,3064,NA,NA,NA,grab,3.351066938,NA,0.343402428,0.061174831,0.002134181,NA,NA,NA,NA,0.596479155,0.006620972,NA,NA,NA,NA,0.014936347,NA,NA,NA
VT_mixed,8/4/16 8:45,NA,NA,NA,NA,NA,3072,NA,NA,NA,grab,3.655485088,NA,0.294961666,0.025978546,0.001988833,NA,NA,NA,NA,0.5079169,0.008712742,NA,NA,NA,NA,0.013745899,NA,NA,NA
VT_mixed,8/16/16 15:00,NA,NA,NA,NA,NA,3081,NA,NA,NA,grab,2.986027587,NA,0.252194691,0.054744394,0.002333236,NA,NA,NA,NA,0.514327573,0.010405859,NA,NA,NA,NA,0.011484098,NA,NA,NA
VT_mixed,8/29/16 13:00,NA,NA,NA,NA,NA,3109,NA,NA,NA,grab,4.442773406,NA,0.321779539,0.047125137,0.006144812,NA,NA,NA,NA,0.607282326,0.011348356,NA,NA,NA,NA,0.017361886,NA,NA,NA
VT_mixed,9/12/16 15:15,NA,NA,NA,NA,NA,3114,NA,NA,NA,grab,4.622884488,NA,0.238274961,0.060994707,0.003447234,NA,NA,NA,NA,0.54734555,0.010583952,NA,NA,NA,NA,0.015471752,NA,NA,NA
VT_mixed,9/26/16 11:30,NA,NA,NA,NA,NA,3120,NA,NA,NA,grab,3.633150877,NA,0.445202054,0.054798432,0.005565229,NA,NA,NA,NA,0.704891531,0.011009289,NA,NA,NA,NA,0.031197099,NA,NA,NA
VT_mixed,10/7/16 12:45,NA,NA,NA,NA,NA,3127,NA,NA,NA,grab,3.187292308,NA,0.298438384,0.045305882,0.00162191,NA,NA,NA,NA,0.514704445,0.006819976,NA,NA,NA,NA,0.02105837,NA,NA,NA
VT_mixed,10/21/16 16:30,NA,NA,NA,NA,NA,3136,NA,NA,NA,grab,2.765226655,NA,0.411056156,0.035917703,0.002844535,NA,NA,NA,NA,0.574985196,0.00842864,NA,NA,NA,NA,0.015338347,NA,NA,NA
VT_mixed,10/26/16 14:15,NA,NA,NA,NA,NA,3142,NA,NA,NA,grab,6.568472666,NA,0.469532158,0.019700737,0.015821077,NA,NA,NA,NA,0.84361623,0.024530169,NA,NA,NA,NA,0.03120398,NA,NA,NA
VT_mixed,11/16/16 16:30,NA,NA,NA,NA,NA,3151,NA,NA,NA,grab,3.256860727,NA,0.366729609,0.026047593,0.008399231,NA,NA,NA,NA,0.585119733,0.011428734,NA,NA,NA,NA,0.01307445,NA,NA,NA
VT_mixed,11/30/16 10:00,NA,NA,NA,NA,NA,3155,NA,NA,NA,grab,3.547289482,NA,0.537304285,0.029951909,0.010642248,NA,NA,NA,NA,0.807026603,0.016859169,NA,NA,NA,NA,0.019818935,NA,NA,NA
VT_urban_gw,6/1/16 12:45,NA,NA,NA,NA,NA,3032-C-gw,NA,NA,NA,grab,NA,NA,0,NA,0.455578126,NA,NA,NA,NA,NA,0.232461989,NA,NA,NA,NA,NA,NA,NA,NA
VT_urban_gw,7/6/16 11:25,NA,NA,NA,NA,NA,3051-g,NA,NA,NA,grab,NA,NA,0,NA,0.00673802,NA,NA,NA,NA,NA,0.009661343,NA,NA,NA,NA,NA,NA,NA,NA
Wade,7/10/14 11:01,NA,7/10/14 11:00,7/10/14 11:02,0.144439165,0.15,NA,NA,NA,NA,grab,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,7/22/14 11:30,NA,7/22/14 11:30,7/22/14 11:32,0.027250898,0.02,NA,NA,NA,NA,grab,NA,NA,0.303930044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,7/23/14 10:16,NA,7/23/14 10:15,7/23/14 10:17,0.028589635,0.01,NA,NA,NA,NA,grab,NA,NA,0.312337989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,7/24/14 12:45,NA,7/24/14 12:45,7/24/14 12:47,0.119213859,0.11,NA,NA,NA,NA,grab,NA,NA,0.241474778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,7/29/14 12:00,NA,7/29/14 12:00,7/29/14 12:02,0.242702073,0.14,NA,NA,NA,NA,grab,3.8,NA,0.178056651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,8/11/14 20:00,NA,8/11/14 20:00,8/11/14 20:02,0.054969763,0.04,NA,NA,NA,NA,grab,1.99,NA,0.19735105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,8/13/14 17:45,NA,8/13/14 17:45,8/13/14 17:47,0.104730647,0.1,NA,NA,NA,NA,grab,1.88,NA,0.244513191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,8/26/14 11:02,NA,8/26/14 11:00,8/26/14 11:02,0.037104685,0,NA,NA,NA,NA,grab,NA,NA,0.247067698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,9/3/14 10:45,NA,9/3/14 10:45,9/3/14 10:47,0.69765213,0.64,NA,NA,NA,NA,grab,3.96,NA,0.19194154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,9/22/14 14:30,NA,9/22/14 14:30,9/22/14 14:30,0.974300264,NA,NA,NA,NA,NA,grab,NA,NA,0.12992047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,9/29/14 9:30,NA,9/29/14 9:30,9/29/14 9:30,0.064410943,NA,NA,NA,NA,NA,grab,1.82,NA,0.118948014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,10/6/14 11:00,NA,10/6/14 11:00,10/6/14 11:02,0.167375442,0.15,NA,NA,NA,NA,grab,NA,NA,0.011688216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,10/9/14 11:30,NA,10/9/14 11:30,10/9/14 11:32,0.297033784,0.25,NA,NA,NA,NA,grab,NA,NA,0.004702291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,10/14/14 10:31,NA,10/14/14 10:30,10/14/14 10:32,0.093922821,0.17,NA,NA,NA,NA,grab,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,10/14/14 12:00,NA,10/14/14 12:00,10/14/14 12:02,0.091889016,0.2,NA,NA,NA,NA,grab,NA,NA,0.026681846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,10/20/14 10:31,NA,10/20/14 10:30,10/20/14 10:32,0.710876974,NA,NA,NA,NA,NA,grab,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,10/20/14 12:15,NA,10/20/14 12:15,10/20/14 12:17,0.634872385,0.32,NA,NA,NA,NA,grab,NA,NA,0.079216475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,10/27/14 11:45,NA,10/27/14 11:45,10/27/14 11:47,2.552492391,0.51,NA,NA,NA,NA,grab,3.63,NA,0.086165455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,11/4/14 10:46,NA,11/4/14 10:45,11/4/14 10:47,0.124438791,0.27,NA,NA,NA,NA,grab,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,11/4/14 11:00,NA,11/4/14 11:00,11/4/14 11:02,0.129874684,0.28,NA,NA,NA,NA,grab,NA,NA,0.164785687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,11/10/14 11:15,NA,11/10/14 11:15,11/10/14 11:17,0.135529332,0.24,NA,NA,NA,NA,grab,NA,NA,0.155273255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,11/11/14 10:00,NA,11/10/14 13:00,11/11/14 10:02,NA,0.27,NA,NA,NA,NA,grab,1.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,4/9/15 15:32,NA,4/14/15 18:00,4/9/15 15:32,NA,0.629290883,M01,NA,NA,NA,grab,0.973354591,NA,0.4,NA,0.00491834,NA,NA,NA,NA,NA,0.011421554,NA,NA,NA,NA,NA,NA,NA,NA
Wade,4/23/15 10:02,NA,4/23/15 10:00,4/23/15 10:02,2.776372216,1.25536903,M02,NA,NA,NA,grab,2.23660335,NA,0.412,NA,0.00433501,NA,NA,NA,NA,NA,0.022307011,NA,NA,NA,NA,NA,NA,NA,NA
Wade,5/8/15 10:02,NA,5/8/15 10:00,5/8/15 10:02,0.485779153,0.4,M05,NA,NA,NA,grab,2.260287601,NA,0.228,NA,0.00664535,NA,NA,NA,NA,NA,0.031143997,NA,NA,NA,NA,NA,NA,NA,NA
Wade,5/15/15 11:31,NA,5/15/15 11:30,5/15/15 11:32,0.334817545,0.24,M09,NA,NA,NA,grab,1.801238916,NA,0.157,NA,0.00677105,NA,NA,NA,NA,NA,0.026531544,NA,NA,NA,NA,NA,NA,NA,NA
Wade,5/26/15 15:15,NA,5/26/15 15:15,5/26/15 15:17,0.104730647,0.14,M11,NA,NA,NA,grab,1.294023383,NA,0.124,NA,0.00281391,NA,NA,NA,NA,NA,0.021585732,NA,NA,NA,NA,NA,NA,NA,NA
Wade,5/29/15 10:01,NA,5/29/15 10:00,5/29/15 10:02,2.544833775,0.51,M13,NA,NA,NA,grab,2.993434922,NA,0.118,NA,0.00755173,NA,NA,NA,NA,NA,0.021864806,NA,NA,NA,NA,NA,NA,NA,NA
Wade,6/4/15 13:45,NA,6/4/15 13:45,6/4/15 13:47,0.432402315,0.2,M18,NA,NA,NA,grab,2.079861509,NA,0.102,NA,0.00242315,NA,NA,NA,NA,NA,0.015139966,NA,NA,NA,NA,NA,NA,NA,NA
Wade,6/11/15 10:45,NA,6/11/15 10:45,6/11/15 10:47,1.528472368,0.34,M22,NA,NA,NA,grab,2.470806,NA,0.0447,NA,0.01132984,NA,NA,NA,NA,NA,0.014160499,NA,NA,NA,NA,NA,NA,NA,NA
Wade,6/15/15 13:00,NA,6/15/15 13:00,6/15/15 13:02,0.476479929,0.31,M24,NA,NA,NA,grab,2.036058,NA,0.0687,NA,0.00895651,NA,NA,NA,NA,NA,0.019907442,NA,NA,NA,NA,NA,NA,NA,NA
Wade,6/19/15 15:00,NA,6/19/15 15:00,6/19/15 15:02,0.458373116,0.35,M28,NA,NA,NA,grab,1.953361,NA,0.101,NA,0.00670742,NA,NA,NA,NA,NA,0.018760446,NA,NA,NA,NA,NA,NA,NA,NA
Wade,6/22/15 11:16,NA,6/22/15 11:15,6/22/15 11:17,2.811419842,1.37,M29,NA,NA,NA,grab,3.985337,NA,0.0673,NA,0.01295989,NA,NA,NA,NA,NA,0.019311929,NA,NA,NA,NA,NA,NA,NA,NA
Wade,7/2/15 10:15,NA,7/2/15 10:15,7/2/15 10:17,0.888723566,0.31,M35,NA,NA,NA,grab,3.119778,NA,0.0703,NA,0.00937468,NA,NA,NA,NA,NA,0.019372531,NA,NA,NA,NA,NA,NA,NA,NA
Wade,7/8/15 10:15,NA,7/8/15 10:15,7/8/15 10:17,2.691047745,2.57,M41,NA,NA,NA,grab,3.459178,NA,0.104,NA,0.00913447,NA,NA,NA,NA,NA,0.018005437,NA,NA,NA,NA,NA,NA,NA,NA
Wade,7/16/15 9:15,NA,7/16/15 9:15,7/16/15 9:17,0.334817545,0.2,M45,NA,NA,NA,grab,1.99274,NA,0.137,NA,0.00723627,NA,NA,NA,NA,NA,0.012724747,NA,NA,NA,NA,NA,NA,NA,NA
Wade,7/29/15 9:46,NA,7/29/15 9:45,7/29/15 9:47,0.206019486,0.15,M49,NA,NA,NA,grab,2.135171518,NA,0.156,NA,0.01132908,NA,NA,NA,NA,NA,0.014044614,NA,NA,NA,NA,NA,NA,NA,NA
Wade,8/10/15 12:30,NA,8/10/15 12:30,8/10/15 12:32,0.119213859,0.159285714,M58,NA,NA,NA,grab,1.552266225,NA,0.163,NA,0.00162892,NA,NA,NA,NA,NA,0.011957732,NA,NA,NA,NA,NA,NA,NA,NA
Wade,8/20/15 13:00,NA,8/20/15 13:00,8/20/15 13:02,0.082316724,0.12,M62,NA,NA,NA,grab,1.496386225,NA,0.2,NA,0.00503364,NA,NA,NA,NA,NA,0.010324052,NA,NA,NA,NA,NA,NA,NA,NA
Wade,9/21/15 16:30,NA,9/21/15 16:30,9/21/15 16:30,0.075331918,0.16,M72,NA,NA,NA,grab,1.512134225,NA,0.166,NA,0.00879067,NA,NA,NA,NA,NA,0.013866922,NA,NA,NA,NA,NA,NA,NA,NA
Wade,9/24/15 13:30,NA,9/24/15 13:30,9/24/15 13:30,0.043684897,0.145,M73,NA,NA,NA,grab,1.197936225,NA,0.189,NA,0.0073174,NA,NA,NA,NA,NA,0.007598537,NA,NA,NA,NA,NA,NA,NA,NA
Wade,9/30/15 10:30,NA,9/30/15 10:30,9/30/15 10:30,3.387382886,7.8,M75,NA,NA,NA,grab,5.996250225,NA,0.182,NA,0.01097443,NA,NA,NA,NA,NA,0.02516877,NA,NA,NA,NA,NA,NA,NA,NA
Wade,10/1/15 15:30,NA,10/1/15 15:30,10/1/15 15:30,0.888723566,0.47,M78,NA,NA,NA,grab,3.055946225,NA,0.193,NA,0.00414533,NA,NA,NA,NA,NA,0.013458518,NA,NA,NA,NA,NA,NA,NA,NA
Wade,10/9/15 8:00,NA,10/9/15 8:00,10/9/15 8:00,0.070457397,0.22,M81,NA,NA,NA,isco,1.428568225,NA,0.151,NA,0.00958871,NA,NA,NA,NA,NA,0.019302385,NA,NA,NA,NA,NA,NA,NA,NA
Wade,10/9/15 11:00,NA,10/9/15 11:00,10/9/15 11:00,0.150676535,0.87,M83,NA,NA,NA,isco,1.707460225,NA,0.138,NA,0.00715006,NA,NA,NA,NA,NA,0.015618983,NA,NA,NA,NA,NA,NA,NA,NA
Wade,10/9/15 13:00,NA,10/9/15 13:00,10/9/15 13:00,0.285342468,1.74,M85,NA,NA,NA,isco,1.801186225,NA,0.129,NA,0.00361448,NA,NA,NA,NA,NA,0.014212699,NA,NA,NA,NA,NA,NA,NA,NA
Wade,10/9/15 18:00,NA,10/9/15 18:00,10/9/15 18:00,0.424052255,2.51,M87,NA,NA,NA,isco,2.047058225,NA,0.133,NA,0.01250189,NA,NA,NA,NA,NA,0.014995492,NA,NA,NA,NA,NA,NA,NA,NA
Wade,10/9/15 22:00,NA,10/9/15 22:00,10/9/15 22:00,1.729185279,2.69,M89,NA,NA,NA,isco,2.707712225,NA,0.118,NA,0.01717662,NA,NA,NA,NA,NA,0.016995907,NA,NA,NA,NA,NA,NA,NA,NA
Wade,10/10/15 1:00,NA,10/10/15 1:00,10/10/15 1:00,1.759769037,1.33,M91,NA,NA,NA,isco,3.235016225,NA,0.118,NA,0.0130569,NA,NA,NA,NA,NA,0.015862942,NA,NA,NA,NA,NA,NA,NA,NA
