"r_timestamp","parameter","predicted_param","timestamp_chem","timestamp_spec","month","transect","dist_from_prev_m","dist_cum_m","lat","lon","temp_c","do_per","do_mgl","spc_uscm","tds_mgl","ph","chla_ugl","fdom_qsu","turb_NTU_scan","NO3_mgNL","NH4_mgNL","PO4_mgPL","TDN_mgNL","TDP_mgPL","TN_mgNL","TP_mgPL","tss_mgL","DOC_mgL"
2019-10-21 10:30:43,"DOC_mgL",4.97359969269679,"2019-10-21 10:31:00","2019-10-21 10:30:43",10,"Dead Creek",66.5256417356047,1708.56547958384,44.958202102,-73.139721328,8.109,97.1,11.47,85.1,55,7.35,-3.09,72.26,5.836,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:31:43,"DOC_mgL",5.00281694827815,"2019-10-21 10:32:00","2019-10-21 10:31:43",10,"Dead Creek",69.5162715092796,1778.08175109312,44.958743385,-73.139279729,8.104,97.1,11.47,85.1,55,7.34,-3.05,72.33,5.709,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:32:43,"DOC_mgL",5.03185326364351,"2019-10-21 10:33:00","2019-10-21 10:32:43",10,"Dead Creek",70.877619459213,1848.95937055233,44.959197577,-73.138649098,8.105,97.1,11.47,85.1,55,7.34,-3.07,72.3,5.819,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:33:43,"DOC_mgL",5.01307000695084,"2019-10-21 10:34:00","2019-10-21 10:33:43",10,"Dead Creek",71.7043733719058,1920.66374392424,44.959431663,-73.137802244,8.108,97.1,11.47,85.1,55,7.34,-3.03,72.29,5.803,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:34:43,"DOC_mgL",5.02168678787115,"2019-10-21 10:35:00","2019-10-21 10:34:43",10,"Dead Creek",66.1968634053983,1986.86060732964,44.959232809,-73.137011405,8.109,97.1,11.47,85,55,7.34,-3.12,72.25,5.742,0.197,0.029,0.009,0.493949999,0.0157794,0.541477786,0.03316768,2.98,5.005
2019-10-21 10:35:43,"DOC_mgL",4.98284547080783,"2019-10-21 10:36:00","2019-10-21 10:35:43",10,"Dead Creek",70.4961671131029,2057.35677444274,44.95888098,-73.136267963,8.108,97.1,11.47,85,55,7.34,-3.08,72.25,5.819,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:36:43,"DOC_mgL",4.99707444108827,"2019-10-21 10:37:00","2019-10-21 10:36:43",10,"Dead Creek",66.2456724091871,2123.60244685193,44.958826374,-73.135431912,8.113,97.1,11.47,85,55,7.34,-3.04,72.28,5.682,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:37:43,"DOC_mgL",5.00354921873647,"2019-10-21 10:38:00","2019-10-21 10:37:43",10,"Dead Creek",69.0905879800764,2192.693034832,44.959257397,-73.134800877,8.11,97.1,11.46,85,55,7.34,-3.05,72.25,5.774,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:38:43,"DOC_mgL",5.02164074841829,"2019-10-21 10:39:00","2019-10-21 10:38:43",10,"Dead Creek",71.6945550302731,2264.38758986228,44.959869901,-73.13451555,8.115,97.1,11.46,85,55,7.34,-3.09,72.22,5.735,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:39:43,"DOC_mgL",5.00066881147772,"2019-10-21 10:40:00","2019-10-21 10:39:43",10,"Dead Creek",72.1029458214291,2336.4905356837,44.960498948,-73.134291718,8.114,97.1,11.46,84.9,55,7.34,-3.07,72.26,5.872,0.191,0.024,0.007,0.463063241,0.0133042,0.49196092,0.0276913,2.83,4.998
2019-10-21 10:40:43,"DOC_mgL",4.99042030964528,"2019-10-21 10:41:00","2019-10-21 10:40:43",10,"Dead Creek",70.3583675016213,2406.84890318533,44.96102133,-73.133787903,8.116,97,11.46,84.9,55,7.34,-3.09,72.23,5.762,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:41:43,"DOC_mgL",4.96624888122201,"2019-10-21 10:42:00","2019-10-21 10:41:43",10,"Dead Creek",65.9274342600494,2472.77633744537,44.961393324,-73.133137005,8.124,97,11.46,84.8,55,7.34,-3.1,72.18,5.676,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:42:43,"DOC_mgL",5.01727715272574,"2019-10-21 10:43:00","2019-10-21 10:42:43",10,"Dead Creek",66.0333209033389,2538.80965834871,44.961744626,-73.132462016,8.119,97,11.46,84.9,55,7.34,-3.09,72.25,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:43:43,"DOC_mgL",4.98216702831927,"2019-10-21 10:44:00","2019-10-21 10:43:43",10,"Dead Creek",69.0710272341726,2607.88068558289,44.962174484,-73.131829718,8.128,97.1,11.46,84.9,55,7.34,-3.11,72.19,5.759,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:44:43,"DOC_mgL",5.03312159836332,"2019-10-21 10:45:00","2019-10-21 10:44:43",10,"Dead Creek",68.9722692262145,2676.8529548091,44.962701364,-73.131367705,8.12,97,11.45,84.8,55,7.34,-3.14,72.25,5.926,0.199,0.021,0.006,0.47690275,0.01457274,0.502606696,0.02781506,4.12,5.088
2019-10-21 10:45:43,"DOC_mgL",4.99992890894125,"2019-10-21 10:46:00","2019-10-21 10:45:43",10,"Dead Creek",69.4258065040339,2746.27876131313,44.963325209,-73.131414265,8.123,97,11.45,84.8,55,7.34,-3.14,72.26,5.877,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:46:43,"DOC_mgL",5.03644681338836,"2019-10-21 10:47:00","2019-10-21 10:46:43",10,"Dead Creek",68.7115400952366,2814.99030140837,44.963867399,-73.131832862,8.12,97,11.45,84.8,55,7.34,-3.16,72.26,5.771,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:47:43,"DOC_mgL",4.97444173829724,"2019-10-21 10:48:00","2019-10-21 10:47:43",10,"Dead Creek",69.3454729381165,2884.33577434649,44.964429652,-73.132214074,8.124,97,11.45,84.7,55,7.34,-3.03,72.27,5.753,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:48:43,"DOC_mgL",4.98726823702192,"2019-10-21 10:49:00","2019-10-21 10:48:43",10,"Dead Creek",71.5541582076166,2955.8899325541,44.965072759,-73.132169886,8.141,97,11.44,84.7,55,7.34,-3.09,71.94,5.721,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:49:43,"DOC_mgL",5.00544513642435,"2019-10-21 10:50:00","2019-10-21 10:49:43",10,"Dead Creek",61.4812803926889,3017.37121294679,44.965510851,-73.131693992,8.141,96.9,11.44,84.6,55,7.35,-3.08,72.09,5.899,0.195,0.024,0.007,0.451703077,0.01342796,0.494748432,0.029393,3.95,4.981
2019-10-21 10:50:43,"DOC_mgL",5.00703570031253,"2019-10-21 10:51:00","2019-10-21 10:50:43",10,"Dead Creek",59.8444080680782,3077.21562101487,44.965957372,-73.131269991,8.123,97,11.45,84.6,55,7.35,-3.11,72.23,5.884,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:51:43,"DOC_mgL",5.02464714190105,"2019-10-21 10:52:00","2019-10-21 10:51:43",10,"Dead Creek",69.9850378320411,3147.20065884691,44.966470816,-73.130756348,8.127,96.9,11.44,84.6,55,7.35,-3.15,72.26,5.747,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:52:43,"DOC_mgL",5.0039312045665,"2019-10-21 10:53:00","2019-10-21 10:52:43",10,"Dead Creek",68.1177207776192,3215.31837962453,44.966939729,-73.130200288,8.128,97,11.45,84.6,55,7.35,-3.1,72.22,5.786,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:53:43,"DOC_mgL",5.02145375757152,"2019-10-21 10:54:00","2019-10-21 10:53:43",10,"Dead Creek",68.0461596714311,3283.36453929596,44.967494313,-73.129834705,8.14,97,11.45,84.6,55,7.35,-3.07,72.19,5.813,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:54:43,"DOC_mgL",4.99403369301146,"2019-10-21 10:55:00","2019-10-21 10:54:43",10,"Dead Creek",72.4797427441736,3355.84428204014,44.968105911,-73.129515609,8.145,97,11.45,84.6,55,7.35,-3.1,72.19,5.795,0.192,0.022,0.007,0.470123071,0.0140777,0.507159166,0.032487,3.8,5.012
2019-10-21 10:55:43,"DOC_mgL",5.00707711626293,"2019-10-21 10:56:00","2019-10-21 10:55:43",10,"Dead Creek",69.0262786186251,3424.87056065876,44.96870607,-73.129290199,8.144,97,11.44,84.6,55,7.36,-3.05,72.11,5.961,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:56:43,"DOC_mgL",5.02557900788821,"2019-10-21 10:57:00","2019-10-21 10:56:43",10,"Dead Creek",69.2887781096929,3494.15933876845,44.96932579,-73.129193804,8.155,96.8,11.42,84.7,55,7.35,-3.1,71.97,5.732,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:57:43,"DOC_mgL",4.98102157961584,"2019-10-21 10:58:00","2019-10-21 10:57:43",10,"Dead Creek",72.1679106932688,3566.32724946172,44.969975145,-73.129183794,8.158,96.9,11.43,84.6,55,7.35,-3.1,71.98,5.869,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:58:43,"DOC_mgL",4.98343162512436,"2019-10-21 10:59:00","2019-10-21 10:58:43",10,"Dead Creek",66.8859175083734,3633.2131669701,44.970563215,-73.129364279,8.156,96.9,11.43,84.8,55,7.35,-3.17,72.18,5.857,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:59:43,"DOC_mgL",5.02633771913809,"2019-10-21 11:00:00","2019-10-21 10:59:43",10,"Dead Creek",65.5107465378586,3698.72391350796,44.971059564,-73.129812286,8.153,96.9,11.43,84.6,55,7.35,-3.07,72.12,5.679,0.202,0.023,0.006,0.460247713,0.01370642,0.504483714,0.03004274,3.83,5.072
2019-10-21 11:00:43,"DOC_mgL",5.00506959354904,"2019-10-21 11:01:00","2019-10-21 11:00:43",10,"Dead Creek",63.1264389402901,3761.85035244825,44.97151235,-73.130295488,8.161,96.9,11.42,85.1,55,7.35,-3.1,72.48,5.857,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 11:01:43,"DOC_mgL",5.02848388090894,"2019-10-21 11:02:00","2019-10-21 11:01:43",10,"Dead Creek",69.5998363414522,3831.4501887897,44.971993965,-73.130859487,8.177,96.9,11.42,84.6,55,7.35,-3.14,72.1,5.941,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 11:02:43,"DOC_mgL",5.02745732799042,"2019-10-21 11:03:00","2019-10-21 11:02:43",10,"Dead Creek",71.5283930936341,3902.97858188333,44.97256321,-73.131282663,8.163,96.7,11.4,85.9,56,7.34,-3.04,72.98,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 11:03:43,"DOC_mgL",5.03779136897672,"2019-10-21 11:04:00","2019-10-21 11:03:43",10,"Dead Creek",69.3259305706808,3972.30451245401,44.97318679,-73.131307055,8.164,96.6,11.39,85.9,56,7.34,-3.13,72.88,5.961,0.199,0.023,0.008,0.501556126,0.01379924,0.525256985,0.03038308,2.87,5.062
2019-10-21 11:04:43,"DOC_mgL",5.06590910547746,"2019-10-21 11:05:00","2019-10-21 11:04:43",10,"Dead Creek",58.8399386412586,4031.14445109527,44.973668042,-73.130996069,8.17,96.6,11.39,85.7,56,7.34,-3.1,72.76,5.842,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 11:05:43,"DOC_mgL",5.04001040074006,"2019-10-21 11:06:00","2019-10-21 11:05:43",10,"Dead Creek",57.2074860370081,4088.35193713228,44.973945347,-73.130385068,8.177,96.6,11.39,85.8,56,7.34,-3.15,72.87,5.857,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 11:06:43,"DOC_mgL",5.04549653023315,"2019-10-21 11:07:00","2019-10-21 11:06:43",10,"Dead Creek",59.974234000448,4148.32617113273,44.973920836,-73.129625555,8.184,96.6,11.39,85.7,56,7.34,-3.16,72.8,5.833,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 11:07:43,"DOC_mgL",5.04546590372426,"2019-10-21 11:08:00","2019-10-21 11:07:43",10,"Dead Creek",59.860344130073,4208.1865152628,44.97388446,-73.128868434,8.184,96.7,11.39,85.4,56,7.35,-3.07,72.6,5.819,0.204,0.016,0.007,0.449966135,0.01383018,0.471789976,0.02803164,2.86,5.11
2019-10-21 11:08:43,"DOC_mgL",5.03904117490334,"2019-10-21 11:09:00","2019-10-21 11:08:43",10,"Dead Creek",62.7870221884664,4270.97353745127,44.974000515,-73.128089452,8.183,96.7,11.4,85.3,55,7.35,-3.11,72.56,5.711,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 11:09:43,"DOC_mgL",5.05621572544344,"2019-10-21 11:10:00","2019-10-21 11:09:43",10,"Dead Creek",66.1296239679886,4337.10316141926,44.974222758,-73.127311783,8.185,96.7,11.4,85.2,55,7.35,-3.13,72.53,5.836,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 11:10:43,"DOC_mgL",5.04111455288422,"2019-10-21 11:11:00","2019-10-21 11:10:43",10,"Dead Creek",63.9238622191963,4401.02702363845,44.974546421,-73.126641871,8.195,96.7,11.4,85.3,55,7.35,-3.17,72.48,5.73,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 11:11:43,"DOC_mgL",5.05121446588113,"2019-10-21 11:12:00","2019-10-21 11:11:43",10,"Dead Creek",59.8066448393187,4460.83366847777,44.97489705,-73.126066696,8.194,96.7,11.39,85.3,55,7.35,-3.09,72.64,5.899,0.193,0.022,0.008,0.463315378,0.01404676,0.492269087,0.02895984,2.96,5.059
2019-10-21 11:12:43,"DOC_mgL",5.0278314193829,"2019-10-21 11:13:00","2019-10-21 11:12:43",10,"Dead Creek",65.5679439831094,4526.40161246088,44.975219688,-73.125370763,8.198,96.7,11.39,85.4,56,7.34,-3.12,72.64,5.724,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 11:13:43,"DOC_mgL",5.01757457325368,"2019-10-21 11:14:00","2019-10-21 11:13:43",10,"Dead Creek",65.7651330646712,4592.16674552555,44.975611211,-73.124745587,8.21,96.7,11.39,85.4,56,7.34,-3.11,72.65,5.875,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 11:14:43,"DOC_mgL",5.04941710957587,"2019-10-21 11:15:00","2019-10-21 11:14:43",10,"Dead Creek",67.9947774769306,4660.16152300248,44.97603671,-73.124126165,8.217,96.6,11.38,85.4,56,7.34,-3.14,72.64,5.824,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 11:15:43,"DOC_mgL",5.03870682942703,"2019-10-21 11:16:00","2019-10-21 11:15:43",10,"Dead Creek",66.9232106099328,4727.08473361241,44.976482217,-73.123555322,8.229,96.6,11.38,85.4,56,7.35,-3.14,72.63,5.679,0.195,0.025,0.008,0.471257687,0.01482026,0.520340317,0.03121846,3.78,5.008
2019-10-21 11:16:43,"DOC_mgL",5.04042629219517,"2019-10-21 11:17:00","2019-10-21 11:16:43",10,"Dead Creek",68.8839714427646,4795.96870505518,44.97692179,-73.122939619,8.238,96.6,11.38,85.4,55,7.35,-3.11,72.53,5.741,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 11:17:43,"DOC_mgL",5.03940077433106,"2019-10-21 11:18:00","2019-10-21 11:17:43",10,"Dead Creek",64.6454067271839,4860.61411178236,44.977336301,-73.122364625,8.243,96.6,11.38,85.4,56,7.35,-3.16,72.65,5.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 11:18:43,"DOC_mgL",5.05849392497193,"2019-10-21 11:19:00","2019-10-21 11:18:43",10,"Dead Creek",66.0636319131243,4926.67774369549,44.977759207,-73.121776014,8.256,96.6,11.37,85.4,56,7.35,-3.06,72.58,5.756,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 11:19:43,"DOC_mgL",5.03853357907336,"2019-10-21 11:20:00","2019-10-21 11:19:43",10,"Dead Creek",66.1493651829661,4992.82710887845,44.978201906,-73.121215407,8.263,96.6,11.37,85.4,56,7.35,-3.16,72.65,5.815,0.195,0.022,0.008,0.453678149,0.01358266,0.494398242,0.02998086,3.66,5.122
2019-10-21 11:20:43,"DOC_mgL",5.07050511339043,"2019-10-21 11:21:00","2019-10-21 11:20:43",10,"Dead Creek",68.5376056153721,5061.36471449382,44.978693575,-73.120690852,8.256,96.6,11.36,85.4,56,7.36,-3.11,72.66,5.866,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 11:21:43,"DOC_mgL",5.04963254170007,"2019-10-21 11:22:00","2019-10-21 11:21:43",10,"Dead Creek",70.8968280796394,5132.26154257346,44.9792026,-73.12014904,8.251,96.6,11.37,85.4,56,7.36,-3.09,72.57,5.665,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 11:22:43,"DOC_mgL",5.02282534309387,"2019-10-21 11:23:00","2019-10-21 11:22:43",10,"Dead Creek",69.1555749850352,5201.4171175585,44.979676977,-73.119581584,8.257,96.7,11.37,85.4,56,7.35,-3.18,72.61,5.818,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 11:23:43,"DOC_mgL",5.01518320240386,"2019-10-21 11:24:00","2019-10-21 11:23:43",10,"Dead Creek",67.0779546875876,5268.49507224609,44.980139664,-73.119035451,8.269,96.7,11.37,85.4,56,7.35,-3.12,72.6,5.801,0.195,0.019,0.007,0.456885889,0.01401582,0.483402276,0.02911454,3.1,4.974
2019-10-21 12:45:58,"DOC_mgL",5.48213624975869,"2019-10-21 12:46:00","2019-10-21 12:45:58",10,"Main",96.4064216542902,2003.49717265391,44.958466005,-73.165632795,8.667,97.6,11.38,86.7,56,7.4,-3.09,70.07,5.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 12:46:58,"DOC_mgL",5.45126623866708,"2019-10-21 12:47:00","2019-10-21 12:46:58",10,"Main",63.6208515335147,2067.11802418743,44.958995304,-73.165940023,8.678,97.4,11.34,86.8,56,7.38,-3.16,69.98,5.634,0.203,0.024,0.006,0.450708538,0.01352078,0.493683854,0.02982616,2.87,5.31
2019-10-21 12:47:58,"DOC_mgL",5.37327789286827,"2019-10-21 12:48:00","2019-10-21 12:47:58",10,"Main",70.3826398517333,2137.50066403916,44.959624347,-73.166043642,8.686,97.5,11.36,86.6,56,7.38,-3.18,70.12,5.507,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 12:48:58,"DOC_mgL",5.31837986522746,"2019-10-21 12:49:00","2019-10-21 12:48:58",10,"Main",65.8231027091507,2203.32376674831,44.960214722,-73.16611088,8.697,97.7,11.37,86.6,56,7.39,-3.17,70.07,5.43,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 12:49:58,"DOC_mgL",5.32352916478146,"2019-10-21 12:50:00","2019-10-21 12:49:58",10,"Main",63.285541649366,2266.60930839768,44.960784012,-73.166090832,8.699,97,11.29,87.2,57,7.37,-3.12,69.61,5.474,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 12:50:58,"DOC_mgL",5.26112695510863,"2019-10-21 12:51:00","2019-10-21 12:50:58",10,"Main",66.1802306296768,2332.78953902736,44.961379323,-73.166068858,8.696,96.7,11.26,87.2,57,7.36,-3.19,69.61,5.545,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 12:51:58,"DOC_mgL",5.32674519522944,"2019-10-21 12:52:00","2019-10-21 12:51:58",10,"Main",67.1393693806869,2399.92890840804,44.961982374,-73.166017647,8.7,96.9,11.28,87.1,57,7.36,-3.17,69.65,5.581,0.205,0.025,0.006,0.45145094,0.01333514,0.52043837,0.03239418,2.76,5.292
2019-10-21 12:52:58,"DOC_mgL",5.25437967586455,"2019-10-21 12:53:00","2019-10-21 12:52:58",10,"Main",63.1319755034674,2463.06088391151,44.962547548,-73.165936734,8.709,97.1,11.31,86.8,56,7.37,-3.15,69.96,5.436,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 12:53:58,"DOC_mgL",5.21917448604027,"2019-10-21 12:54:00","2019-10-21 12:53:58",10,"Main",60.4722596788336,2523.53314359034,44.963084851,-73.165815504,8.717,97.5,11.35,86.6,56,7.38,-3.16,70.04,5.48,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 12:54:58,"DOC_mgL",5.23181589116387,"2019-10-21 12:55:00","2019-10-21 12:54:58",10,"Main",67.112585888212,2590.64572947856,44.963681981,-73.165688446,8.732,96.9,11.27,87.3,57,7.37,-3.17,69.49,5.528,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 12:55:58,"DOC_mgL",5.23049777418434,"2019-10-21 12:56:00","2019-10-21 12:55:58",10,"Main",70.511187208878,2661.15691668743,44.964313758,-73.165605937,8.744,96.6,11.23,87.4,57,7.36,-3.07,69.36,5.489,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 12:56:58,"DOC_mgL",5.19722213160525,"2019-10-21 12:57:00","2019-10-21 12:56:58",10,"Main",65.8555904553024,2727.01250714274,44.964902882,-73.16551574,8.785,96.4,11.2,87.7,57,7.35,-3.16,68.98,5.602,0.205,0.031,0.007,0.459603364,0.01367548,0.503615243,0.03112564,2.86,5.302
2019-10-21 12:57:58,"DOC_mgL",5.25349104606252,"2019-10-21 12:58:00","2019-10-21 12:57:58",10,"Main",66.1175180947519,2793.13002523749,44.9654968,-73.165466385,8.87,96.4,11.18,87.8,57,7.35,-3.15,68.62,5.626,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 12:58:58,"DOC_mgL",5.19447437796075,"2019-10-21 12:59:00","2019-10-21 12:58:58",10,"Main",61.2470574688883,2854.37708270638,44.966047923,-73.165464681,8.916,96.3,11.16,87.7,57,7.36,-3.22,68.53,5.756,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 12:59:58,"DOC_mgL",5.17632234975068,"2019-10-21 13:00:00","2019-10-21 12:59:58",10,"Main",60.0181262425455,2914.39520894892,44.96658665,-73.165411146,8.832,96.4,11.19,87.3,57,7.37,-3.18,69.09,5.659,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 13:00:58,"DOC_mgL",5.14464625888187,"2019-10-21 13:01:00","2019-10-21 13:00:58",10,"Main",64.1168410164656,2978.51204996539,44.967162438,-73.165462648,8.797,97,11.26,86.8,56,7.37,-3.22,69.59,5.427,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 13:01:58,"DOC_mgL",5.15894070145337,"2019-10-21 13:02:00","2019-10-21 13:01:58",10,"Main",65.9766683937296,3044.48871835912,44.967746481,-73.165612743,8.852,97.7,11.34,86.4,56,7.38,-3.19,69.69,5.216,0.204,0.03,0.007,0.459309204,0.01358266,0.515325596,0.03236324,1.91,NA
2019-10-21 13:02:58,"DOC_mgL",5.14871604612399,"2019-10-21 13:03:00","2019-10-21 13:02:58",10,"Main",65.3698850766484,3109.85860343577,44.968318695,-73.165804743,8.863,97.9,11.35,86.2,56,7.4,-3.19,69.79,5.165,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 13:03:58,"DOC_mgL",5.14738386465387,"2019-10-21 13:04:00","2019-10-21 13:03:58",10,"Main",68.1240740805773,3177.98267751634,44.968899131,-73.166082474,8.971,97,11.22,87.2,57,7.38,-3.15,68.68,5.403,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 13:04:58,"DOC_mgL",5.14503463829915,"2019-10-21 13:05:00","2019-10-21 13:04:58",10,"Main",65.8323435127276,3243.81502102907,44.969442963,-73.166413341,9.273,96.6,11.09,87.7,57,7.36,-3.12,67.21,5.447,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 13:05:58,"DOC_mgL",5.19605136405859,"2019-10-21 13:06:00","2019-10-21 13:05:58",10,"Main",64.9166052365938,3308.73162626566,44.969934862,-73.166857163,9.295,96.3,11.05,87.6,57,7.37,-3.14,67.06,5.729,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 13:06:58,"DOC_mgL",5.19375052818243,"2019-10-21 13:07:00","2019-10-21 13:06:58",10,"Main",67.5429702036154,3376.27459646928,44.970461887,-73.167283608,9.155,96.2,11.07,87.4,57,7.38,-3.13,67.74,5.542,0.203,0.03,0.007,0.461676488,0.01466556,0.49242317,0.03035214,1.88,5.194
2019-10-21 13:07:58,"DOC_mgL",5.10098050099706,"2019-10-21 13:08:00","2019-10-21 13:07:58",10,"Main",69.4376605012446,3445.71225697052,44.971010379,-73.167705205,8.88,97.3,11.28,85.9,56,7.41,-3.09,69.56,5.147,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 13:08:58,"DOC_mgL",5.16014638238149,"2019-10-21 13:09:00","2019-10-21 13:08:58",10,"Main",70.172606963608,3515.88486393413,44.971638915,-73.167790408,8.808,97,11.26,85.8,56,7.39,-3.16,69.43,5.293,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 13:09:58,"DOC_mgL",5.13957816734584,"2019-10-21 13:10:00","2019-10-21 13:09:58",10,"Main",66.3236998964291,3582.20856383056,44.972199016,-73.167500108,8.762,96.6,11.22,86.2,56,7.37,-3.23,69.42,5.578,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 13:10:58,"DOC_mgL",5.12853893758951,"2019-10-21 13:11:00","2019-10-21 13:10:58",10,"Main",68.684841149107,3650.89340497967,44.972621108,-73.166864084,8.783,96.6,11.22,86.1,56,7.35,-3.27,69.39,5.314,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 13:11:58,"DOC_mgL",5.15454801123006,"2019-10-21 13:12:00","2019-10-21 13:11:58",10,"Main",70.9719877951275,3721.8653927748,44.972968743,-73.16610936,8.82,96.7,11.22,86,56,7.35,-3.23,69.16,5.394,0.206,0.025,0.009,0.462026678,0.01373736,0.511879727,0.03378648,2.75,5.205
2019-10-21 13:12:58,"DOC_mgL",5.12939509258625,"2019-10-21 13:13:00","2019-10-21 13:12:58",10,"Main",68.7050012893944,3790.57039406419,44.973337873,-73.165410682,8.757,96.5,11.22,86,56,7.36,-3.18,69.52,5.477,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 13:13:58,"DOC_mgL",5.13516239709773,"2019-10-21 13:14:00","2019-10-21 13:13:58",10,"Main",67.9573195794168,3858.52771364361,44.973655256,-73.16467431,8.722,96.6,11.24,86,56,7.35,-3.14,69.67,5.459,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 13:14:58,"DOC_mgL",5.10809274187203,"2019-10-21 13:15:00","2019-10-21 13:14:58",10,"Main",64.9898588440191,3923.51757248763,44.973975792,-73.163985212,8.731,96.5,11.23,86,56,7.34,-3.17,69.63,5.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 13:15:58,"DOC_mgL",5.16105228912096,"2019-10-21 13:16:00","2019-10-21 13:15:58",10,"Main",65.0795124481609,3988.59708493579,44.974324637,-73.163322547,8.724,96.4,11.22,85.9,56,7.34,-3.25,69.65,5.373,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 13:16:58,"DOC_mgL",5.13869271747639,"2019-10-21 13:17:00","2019-10-21 13:16:58",10,"Main",66.23657119522,4054.83365613101,44.974627929,-73.162599698,8.69,96.3,11.21,85.9,56,7.33,-3.13,69.79,5.399,0.205,0.027,0.01,0.475515997,0.01460368,0.484410823,0.02889796,0.98,5.08
